Date,Close,High,Low,Open,Volume
,PTEN,PTEN,PTEN,PTEN,PTEN
2018-01-02,19.380617141723633,19.43914333963411,19.037819472774295,19.330452057045978,2547400
2018-01-03,19.623083114624023,19.79030219042161,19.330452124057192,19.5143918316591,2422200
2018-01-04,19.748497009277344,19.807023203806104,19.422419990915525,19.73177478377793,3175000
2018-01-05,19.807024002075195,19.857189085876016,19.506030309831754,19.773579549728474,2448300
2018-01-08,20.31704330444336,20.40901397251727,19.798666944636725,19.815389174235545,2442200
2018-01-09,19.70669174194336,20.526061667108774,19.4893075913388,20.409009276290636,6063900
2018-01-10,19.9073543548584,20.07457342870898,19.54783446238314,19.832105931097566,4024200
2018-01-11,20.65148162841797,20.835421370833757,19.790305936090327,20.032771887696615,4016300
2018-01-12,20.65148162841797,20.82706025598946,20.417375196936383,20.701646722764163,3706400
2018-01-16,20.099655151367188,20.927386151433623,20.082932926383425,20.8270543962502,3620900
2018-01-17,20.29195785522461,20.417371364911727,20.03276812785603,20.241791175574324,2506900
2018-01-18,19.965885162353516,20.551150461247282,19.94080341178812,20.300323387275466,2380500
2018-01-19,20.46754264831543,20.592956195983287,19.648172435850988,19.790308215133166,2953300
2018-01-22,20.358848571777344,20.693285185118167,19.756861073044295,20.576232769128772,6208700
2018-01-23,20.500980377197266,20.6849200803733,20.22507002507358,20.4508136988335,3213500
2018-01-24,20.08293914794922,20.643121100692838,19.748502518263397,20.54278931442727,3612500
2018-01-25,20.250150680541992,20.567866580882974,20.08293321247968,20.3672046623767,2919300
2018-01-26,20.542787551879883,20.592952643348738,19.940801670095095,20.35048670564968,1900900
2018-01-29,20.275236129760742,20.57622983622408,19.999325763742462,20.35048455637658,2137000
2018-01-30,20.099655151367188,20.1163757816318,19.430780504489043,19.957519428443508,2872300
2018-01-31,19.748497009277344,20.21670816022661,19.472586667413772,20.17490259647807,3475300
2018-02-01,20.5344295501709,20.58459624396364,19.648172024522477,19.84883401553421,3416600
2018-02-02,19.263568878173828,20.300323220651155,19.179959322629607,20.116381879509937,4386300
2018-02-05,18.536165237426758,19.547836093977768,18.4107517189306,18.920766906777565,4688000
2018-02-06,19.196678161621094,19.313732166317454,17.867292891216525,17.925819096204965,3478800
2018-02-07,18.251890182495117,19.43914100898306,18.243529070264746,19.163230684257226,4536300
2018-02-08,15.643281936645508,18.728462135747733,15.46770336659793,18.210085942990915,15348000
2018-02-09,15.083104133605957,16.002804282717126,14.063070623565878,15.843947912070986,12781000
2018-02-12,15.175070762634277,15.46770330629172,14.874078701623514,15.292124736928695,4406400
2018-02-13,14.882439613342285,15.116545989145946,14.531280846996406,15.02457534245179,4481300
2018-02-14,15.30048942565918,15.476069649085227,14.790474174616945,14.86572261398245,5595700
2018-02-15,15.39245891571045,15.434262892280255,14.430953102129566,15.317210482109212,7291600
2018-02-16,15.124909400939941,15.551316653081004,14.82391567125932,15.283767379906879,4474500
2018-02-20,15.016217231750488,15.35065543396745,14.848999725361542,15.116549011359483,2884000
2018-02-21,14.991135597229004,15.685092161098968,14.81555538025395,14.957691138864405,3487700
2018-02-22,15.777057647705078,16.094771924274117,15.183431464361075,15.183431464361075,5267600
2018-02-23,16.379045486450195,16.387406599388157,15.78541922560867,15.877389873207033,4272600
2018-02-26,16.55462646484375,16.562987578989244,16.06133189329591,16.529544717126736,4148000
2018-02-27,15.869035720825195,16.638240906598888,15.860674604219836,16.178390656343716,6297200
2018-02-28,15.108185768127441,16.002804165153442,15.091463541428805,16.002804165153442,5011300
2018-03-01,15.409181594848633,15.651647536539194,14.949329865535557,15.091465622636758,3247700
2018-03-02,15.718535423278809,15.777063226900799,14.940970883221722,15.225240812930586,2795900
2018-03-05,16.06968879699707,16.295434035619127,15.576394354698081,15.576394354698081,2576800
2018-03-06,16.203466415405273,16.33724263686766,15.894113189081736,16.228549755939348,2492200
2018-03-07,15.918901443481445,16.253683480892725,15.63433631259019,15.969118350001468,2899200
2018-03-08,16.287160873413086,16.32900962578517,15.868682927892298,15.985857838167457,4176000
2018-03-09,16.680530548095703,17.006942822714688,16.446182332563303,16.554987488347372,3144900
2018-03-12,16.504770278930664,16.73074876198151,16.31227079916146,16.621945194049662,2582100
2018-03-13,16.144882202148438,16.64705453114799,16.052816530193965,16.563360207225998,1998700
2018-03-14,16.153249740600586,16.404337491878938,16.036076414490793,16.287162569402305,2018900
2018-03-15,15.542277336120605,16.387603341764105,15.458581391690755,16.220211452904405,2504600
2018-03-16,15.860315322875977,16.027705549059416,15.559010680832367,15.659444497269083,3873100
2018-03-19,15.567376136779785,15.851941198787594,15.324658220681123,15.726398164693864,1984300
2018-03-20,15.751508712768555,15.868682019973022,15.54226975197967,15.69292205916632,3889900
2018-03-21,16.58846664428711,16.71400971729205,15.801727605693742,15.952379931846384,2504200
2018-03-22,15.826835632324219,16.52987870230897,15.826835632324219,16.295530480191836,2521700
2018-03-23,15.35814380645752,16.09466442660221,15.349774054410004,15.93564392680033,5375800
2018-03-26,15.215856552124023,15.634334448073016,14.872704805155168,15.559008299092879,4813100
2018-03-27,14.613251686096191,15.483686733592103,14.462600939906784,15.366513398878022,3690700
2018-03-28,14.387274742126465,14.755534249511497,14.337056230455543,14.596513751654442,4979400
2018-03-29,14.655098915100098,14.772272237574835,14.345424510373846,14.462599429215375,4551600
2018-04-02,14.1780366897583,14.646731655759838,13.901841242390084,14.42912287959593,2916400
2018-04-03,14.479340553283691,14.546296980489494,14.11945075478197,14.328689789345995,3132700
2018-04-04,14.42075252532959,14.462601286134284,14.060861164244196,14.11107967720983,2377000
2018-04-05,14.914556503295898,15.14053501913177,14.504448231797637,14.53792723993642,3491300
2018-04-06,14.696941375732422,15.02335517828079,14.454225057290078,14.738790117785435,2574800
2018-04-09,14.789013862609863,14.998252880702042,14.629991761877042,14.847600532256951,3354600
2018-04-10,15.625969886779785,15.885425821431022,15.023362091225202,15.115426173372212,3125700
2018-04-11,16.128145217895508,16.337384253115633,15.466949100343673,15.466949100343673,4304500
2018-04-12,16.27879524230957,16.41270807792166,15.893794642649626,16.136512654925863,3320500
2018-04-13,16.74749183654785,16.923251852173042,16.40433996153641,16.630318492797723,3135800
2018-04-16,16.74749183654785,16.973470367809167,16.580099977161602,16.831187766240976,3268000
2018-04-17,16.89814567565918,16.94836259934107,16.68890663122287,16.780970725245137,2046200
2018-04-18,17.258028030395508,17.542591512830484,17.082266495198724,17.140853141475525,2944100
2018-04-19,16.990205764770508,17.258033019465532,16.67216319459751,17.00694526750773,3337300
2018-04-20,16.73075294494629,16.839558136447973,16.429448225547336,16.839558136447973,3088200
2018-04-23,16.78096580505371,16.898140721111986,16.4461837513874,16.638683232699687,2463300
2018-04-24,16.437814712524414,17.006945026593108,16.262054725373872,16.88140195057603,2897600
2018-04-25,16.6219425201416,16.68052917009312,16.111398976792966,16.421073321865045,3845000
2018-04-26,17.668140411376953,17.785313732186935,16.747488557731568,16.82281472007135,5523900
2018-04-27,17.68488311767578,18.06151403161475,17.56770976505797,17.718362130633558,3781400
2018-04-30,17.927597045898438,18.036400620232122,17.65140163804095,17.72672780348998,3255300
2018-05-01,17.99455451965332,17.99455451965332,17.37520725333161,17.818794520833762,3181900
2018-05-02,18.2707462310791,18.505094444918193,17.97781136287189,18.011290363291735,3404400
2018-05-03,18.178686141967773,18.304230835612966,17.852273769771294,18.13683897499744,3601100
2018-05-04,18.33770751953125,18.555316291117318,17.99455565566742,18.11172899561106,4332900
2018-05-07,18.471616744995117,19.31694240871218,18.42139983719643,18.655748067534837,3728400
2018-05-08,18.789657592773438,18.831504742543625,18.178678670110195,18.438136107057964,4233800
2018-05-09,18.622272491455078,19.409011641447627,18.60553298698636,19.00727151603349,4599200
2018-05-10,18.93194007873535,19.0407436256234,18.60552624533835,18.70596163939122,3515600
2018-05-11,18.906841278076172,19.099340826979198,18.80640582852785,18.88173201659726,2012300
2018-05-14,19.099332809448242,19.208137967148563,18.873354340101404,19.024006652999297,2983700
2018-05-15,19.233251571655273,19.25836083036152,18.84825251636231,18.998904875865517,2522500
2018-05-16,19.459232330322266,19.71868831441038,19.07423323111844,19.24999327300697,3605900
2018-05-17,19.777265548706055,20.078570158163693,19.492702035332965,19.492702035332965,3673700
2018-05-18,19.25835418701172,19.84422232075254,19.157918783200003,19.701941359599704,2540200
2018-05-21,19.308574676513672,19.459227012025472,19.024009508628463,19.42574800574868,3963500
2018-05-22,18.781295776367188,19.526186212194244,18.56368699364271,19.4006431134905,3384200
2018-05-23,18.64737892150879,18.848248155583736,18.454877842032708,18.58879066474934,2719200
2018-05-24,18.413036346435547,18.546949210336606,18.23727631120313,18.30423274315366,2380300
2018-05-25,17.576074600219727,18.06150897770446,17.34172636419143,18.01966181958397,3800400
2018-05-29,17.391942977905273,17.668138342013094,17.182704017327637,17.3417244779827,2368400
2018-05-30,17.877378463745117,18.254007659427376,17.45053076487854,17.542594827983084,2779400
2018-05-31,17.30824851989746,17.902486451309713,17.26639976646699,17.68487772257141,3528700
2018-06-01,16.320642471313477,17.78531551361084,16.111403465270996,17.78531551361084,6460700
2018-06-04,15.835200309753418,16.379221140577133,15.592482414992876,16.379221140577133,4775500
2018-06-05,16.052814483642578,16.22857445711164,15.48368421387603,15.718032441534813,4611700
2018-06-06,16.036041259765625,16.161846697324226,15.843137882492645,16.07797587238418,3961000
2018-06-07,16.606359481811523,16.807650103146386,16.094750485052327,16.153459583065434,4326600
2018-06-08,15.675395011901855,16.715388894808676,15.625071566170575,16.530872793199265,6217900
2018-06-11,15.667015075683594,15.851529663620182,15.407016883658539,15.591531471595127,4100100
2018-06-12,15.683789253234863,15.91023846128948,15.465725690175704,15.708949387627955,5847100
2018-06-13,15.893463134765625,16.061203203913514,15.700559735676041,15.708946979088903,5132200
2018-06-14,15.675395011901855,16.145069307475307,15.667007770946642,16.027651133507604,3400000
2018-06-15,15.012824058532715,15.549596520756861,14.928953211338003,15.516047541997633,6519400
2018-06-18,14.912176132202148,15.331528650658534,14.887014405201718,14.912176132202148,3476300
2018-06-19,15.029595375061035,15.147013576523827,14.677339170969644,14.70250089972725,4103700
2018-06-20,15.24765682220459,15.323140398528597,14.945722516908562,15.079915185995063,2821300
2018-06-21,14.97927474975586,15.222498415613288,14.887016669756585,15.147014822832636,3144800
2018-06-22,15.147012710571289,16.10313755255956,15.071529128316875,15.70894515640808,6378500
2018-06-25,14.777985572814941,15.188950907853025,14.54314755292041,15.063143854518335,2932200
2018-06-26,15.021206855773926,15.121852162549391,14.63540331249088,14.77798323059611,2157000
2018-06-27,15.675395011901855,16.09474746144667,15.348299013459105,15.440557064263809,5251400
2018-06-28,15.339913368225098,15.759265817661069,15.230880835538265,15.616685920864732,3413400
2018-06-29,15.096692085266113,15.51604464319017,15.088304842143264,15.323142850473838,2542200
2018-07-02,14.551529884338379,14.987656802761922,14.492820799108785,14.987656802761922,3402300
2018-07-03,14.937342643737793,15.155406238500102,14.710893402760876,14.736053540811872,2120700
2018-07-05,14.887015342712402,15.172175201196938,14.85346637126575,15.063142643698319,2130100
2018-07-06,15.16379165649414,15.19734063612275,14.450891836420167,14.593471800434962,3359100
2018-07-09,15.759264945983887,15.859908632448231,15.230879993087136,15.239267233576257,2807700
2018-07-10,15.683789253234863,16.178625492541535,15.440563956079256,16.002496553273104,2187800
2018-07-11,14.845080375671387,15.750881787087415,14.694113207151554,15.490882063657496,3705800
2018-07-12,14.643790245056152,15.06314279410866,14.44250121347531,14.970886321115165,3002700
2018-07-13,14.492826461791992,14.685728274261178,14.216053809209136,14.576695702202441,2749000
2018-07-16,14.442501068115234,14.459275553837228,13.947664937237432,14.25798652428231,2926700
2018-07-17,14.316696166992188,14.417341485434083,14.12379437299021,14.375405269540348,3475000
2018-07-18,14.333470344543457,14.517984891391428,13.997988623136674,14.2663740002621,3128600
2018-07-19,14.22443675994873,14.392178408412517,14.098631323452349,14.249598487129173,2873300
2018-07-20,14.174118041992188,14.341859727576844,14.065087066154451,14.291537861782755,2609700
2018-07-23,13.385733604431152,14.24959964485933,13.125734668069446,14.24959964485933,6294200
2018-07-24,13.587023735046387,13.821860147449145,13.31025030650368,13.461216685884244,6536900
2018-07-25,13.578639030456543,13.662509879010804,13.37734915389665,13.637348144533512,5516300
2018-07-26,13.45283031463623,13.704441199944162,12.24509454581157,12.874123358784393,9716500
2018-07-27,14.232824325561523,14.467662318803276,13.737988211029117,13.779924423948868,5456800
2018-07-30,14.32508373260498,14.694114442260782,14.30830924586992,14.32508373260498,3809700
2018-07-31,14.425729751586914,14.484438858298324,13.947666454715765,14.249600831749506,3591300
2018-08-01,14.417343139648438,14.55992309064031,14.073474128380374,14.224439723810079,2709300
2018-08-02,14.039925575256348,14.400569085683482,13.98960370859542,14.190892774942432,2658500
2018-08-03,14.01476001739502,14.476048734959933,13.922503553644326,13.972825406572237,2234300
2018-08-06,13.997987747192383,14.241211380103595,13.930891407109677,14.081858572221499,2088500
2018-08-07,14.090245246887207,14.350244983488771,14.023148901890718,14.224437936880186,2200500
2018-08-08,14.10701847076416,14.291534602771264,13.84702035713031,13.922503938459961,2614600
2018-08-09,13.989603042602539,14.165730367382672,13.91411944635299,14.090246771133122,3006200
2018-08-10,14.190892219543457,14.249601328300683,13.897345076054089,14.01476329356854,2064800
2018-08-13,14.115406036376953,14.333469543023119,14.039922453318551,14.190889619435355,2288900
2018-08-14,14.3837890625,14.543143445265946,14.232821920900964,14.232821920900964,2453800
2018-08-15,13.763154983520508,14.316700399333858,13.184448630584306,14.232829542455327,4786900
2018-08-16,13.880568504333496,14.182502846565784,13.805084918775425,13.880568504333496,2697000
2018-08-17,14.249600410461426,14.325084002488195,13.863796806505164,13.93089315500639,2380500
2018-08-20,14.517982482910156,14.551531449336697,14.224435425488988,14.283146116735436,2872500
2018-08-21,14.85346508026123,15.113464787265633,14.710886763114313,14.744434131942157,3528300
2018-08-22,14.920560836791992,15.088300855822967,14.79475382289047,14.94572095981019,1818800
2018-08-23,14.635407447814941,14.912180120022688,14.627020203238546,14.828309273962057,2012000
2018-08-24,14.660561561584473,14.89539951417902,14.601852473361506,14.75281961433638,2707700
2018-08-27,14.887015342712402,15.079917129421645,14.660564584556507,14.660564584556507,2906900
2018-08-28,14.677340507507324,15.079918606070196,14.526373320620458,14.912178531520581,2526500
2018-08-29,14.85346508026123,14.937335901885138,14.601854215092372,14.727659647676802,1463800
2018-08-30,14.517982482910156,14.845078506757863,14.140566208828169,14.811529540331323,6771500
2018-08-31,14.36701488494873,14.467660181384076,14.224434981491909,14.467660181384076,2772600
2018-09-04,14.467660903930664,14.54314448010131,14.232822933655015,14.417339053051167,1681800
2018-09-05,13.837173461914062,14.37519347740437,13.778327898521686,14.316347914011995,4277900
2018-09-06,13.584978103637695,14.06415096541883,13.458880235288142,13.761516402064181,4016400
2018-09-07,13.492504119873047,13.618603577948724,13.122616491632176,13.37481300265171,2713200
2018-09-10,13.601789474487305,13.769919405116202,13.467284888615731,13.542943918596134,1520500
2018-09-11,14.223875045776367,14.366786383369408,13.484099747508528,13.61860434719359,3648700
2018-09-12,14.778705596923828,14.904803447409055,14.131401266766188,14.417223916357324,3510200
2018-09-13,14.585352897644043,14.879582232849025,14.534914086969753,14.736670933087797,2592300
2018-09-14,14.820737838745117,15.140187440394111,14.484476366026053,14.518103315008549,2422100
2018-09-17,14.29112434387207,14.955242068317602,14.19024511358657,14.854362838032102,2472600
2018-09-18,14.677825927734375,14.921616487882764,14.484475789050482,14.551728080915362,2950000
2018-09-19,15.039304733276367,15.291501982299861,14.669418000181874,14.694636602689657,2582600
2018-09-20,15.039304733276367,15.341940790736235,14.94683385171315,15.224249703244425,1735400
2018-09-21,15.039304733276367,15.316720584807642,14.97205245422093,15.114963747641335,3268500
2018-09-24,14.879583358764648,15.459633733962734,14.820736204534072,15.207438058087131,2461900
2018-09-25,14.887989044189453,15.266284175463253,14.879583910979868,15.04771383332962,1994600
2018-09-26,14.534919738769531,14.795522232577817,14.425633735822457,14.728269924387888,2762300
2018-09-27,14.36678409576416,14.585354436305026,14.122993545515138,14.585354436305026,4744700
2018-09-28,14.383597373962402,14.753484157475988,14.232279324606377,14.282718139918043,2424700
2018-10-01,14.980463981628418,15.039309544198419,14.291127499943272,14.45925905307584,2345300
2018-10-02,14.871173858642578,15.215841966545902,14.83754691961752,15.02249187741393,3132100
2018-10-03,14.988869667053223,15.123374258745338,14.661014925231347,14.913210633798759,3667500
2018-10-04,14.837552070617676,15.173813560501172,14.644201914362322,14.946838056968101,2421300
2018-10-05,14.980463981628418,15.224254573328508,14.787113817920892,14.913211681059655,2512200
2018-10-08,15.014091491699219,15.148596097836297,14.703048587868858,14.80392784418236,2068600
2018-10-09,15.08974552154541,15.333534437919846,14.887987075925452,15.08974552154541,1839900
2018-10-10,14.080961227416992,15.081340414322712,14.055741018136318,15.081340414322712,3906900
2018-10-11,13.862390518188477,14.400408807688267,13.584974637237526,13.820358440604174,3060500
2018-10-12,13.896021842956543,14.215469902180395,13.542946828329399,14.148217594795296,3170300
2018-10-15,14.139806747436523,14.349970347376832,13.71947954755591,13.996895435340274,2346200
2018-10-16,14.24909496307373,14.349972609028297,14.013711116810953,14.24909496307373,1788200
2018-10-17,13.938047409057617,14.190243042837594,13.82035632708306,14.089365430693897,1871200
2018-10-18,13.685855865478516,13.887612753484387,13.500910848907225,13.73629468662468,1785300
