Date,Close,High,Low,Open,Volume
,NMFC,NMFC,NMFC,NMFC,NMFC
2018-01-02,5.78644323348999,5.828680207121959,5.7442066626596535,5.7442066626596535,310800
2018-01-03,5.78644323348999,5.828680207121959,5.765324746674005,5.807561720305975,265600
2018-01-04,5.76532506942749,5.849799021420436,5.76532506942749,5.807562045423963,294100
2018-01-05,5.80756139755249,5.828679883194821,5.7779957593341935,5.786442911910159,423800
2018-01-08,5.80756139755249,5.828679883194821,5.80756139755249,5.828679883194821,194400
2018-01-09,5.744206428527832,5.820232414044298,5.723087942572629,5.807561483591823,280500
2018-01-10,5.680850982666016,5.744206440665495,5.638614413467979,5.744206440665495,608300
2018-01-11,5.701972007751465,5.7230905031553485,5.659735016943698,5.680853512347582,361500
2018-01-12,5.701972007751465,5.7230905031553485,5.680853512347582,5.701972007751465,269200
2018-01-16,5.638614654541016,5.714640643468538,5.638614654541016,5.701969712447556,434100
2018-01-17,5.680850982666016,5.701969468665842,5.638614413467979,5.638614413467979,417600
2018-01-18,5.680850982666016,5.701969468665842,5.659732496666189,5.701969468665842,335700
2018-01-19,5.680850982666016,5.701969468665842,5.638614413467979,5.659732496666189,272500
2018-01-22,5.701972007751465,5.701972007751465,5.659735016943698,5.680853512347582,214900
2018-01-23,5.701972007751465,5.7230905031553485,5.680853512347582,5.680853512347582,530900
2018-01-24,5.701972007751465,5.7230905031553485,5.680853512347582,5.701972007751465,325300
2018-01-25,5.659733295440674,5.7230887623816935,5.651286141529543,5.7230887623816935,301200
2018-01-26,5.680850982666016,5.680850982666016,5.638614413467979,5.659732496666189,244900
2018-01-29,5.617495059967041,5.680850105381081,5.596376577228509,5.680850105381081,476700
2018-01-30,5.638614654541016,5.659732738642106,5.61749616763829,5.638614654541016,308200
2018-01-31,5.617495059967041,5.659731622642549,5.5752580944899774,5.638613542705572,450900
2018-02-01,5.659733295440674,5.659733295440674,5.617496720281668,5.617496720281668,292300
2018-02-02,5.554139137268066,5.638613061005689,5.533021059135182,5.638613061005689,490000
2018-02-05,5.385193347930908,5.5541404290982905,5.089535754487181,5.533022346053579,1104000
2018-02-06,5.427431106567383,5.490786170490838,5.300720575918798,5.3218390648271745,575100
2018-02-07,5.406312465667725,5.427430953982383,5.342957000723751,5.364075489038409,462200
2018-02-08,5.406312465667725,5.448549039495379,5.342957000723751,5.406312465667725,407400
2018-02-09,5.30072021484375,5.427430736861053,5.237364752434276,5.406312249391228,573000
2018-02-12,5.385193347930908,5.385193347930908,5.27960132150089,5.321838293193543,437100
2018-02-13,5.427431106567383,5.448549192674086,5.326062440367511,5.342957150933878,305700
2018-02-14,5.406312465667725,5.448549039495379,5.342957000723751,5.406312465667725,542600
2018-02-15,5.406312465667725,5.440101885850513,5.364075489038409,5.406312465667725,277200
2018-02-16,5.448550701141357,5.448550701141357,5.37252468394524,5.385195619677629,259800
2018-02-20,5.406312465667725,5.448549039495379,5.385193977353067,5.427430953982383,401200
2018-02-21,5.385193347930908,5.4696668885146,5.385193347930908,5.4063118337772345,505300
2018-02-22,5.427431106567383,5.469667681582462,5.406312617659006,5.427431106567383,262000
2018-02-23,5.448550701141357,5.469669195896529,5.4063141144328,5.427432609187971,329300
2018-02-26,5.448550701141357,5.503458626384089,5.4063141144328,5.448550701141357,484800
2018-02-27,5.406312465667725,5.490786016124695,5.385193977353067,5.469667527810038,399900
2018-02-28,5.342957019805908,5.469667547344737,5.342957019805908,5.448549058954655,355700
2018-03-01,5.575258731842041,5.575258731842041,5.406311656223216,5.406311656223216,435900
2018-03-02,5.554139137268066,5.575257618202472,5.490784097266371,5.554139137268066,288800
2018-03-05,5.596378803253174,5.617497294391831,5.511905241500262,5.55414182097586,425600
2018-03-06,5.617495059967041,5.659731622642549,5.596376577228509,5.617495059967041,281600
2018-03-07,5.575258731842041,5.638614187300302,5.5499168719000185,5.617495702147548,408000
2018-03-08,5.617495059967041,5.659731622642549,5.5752580944899774,5.5752580944899774,580200
2018-03-09,5.617495059967041,5.7019685881196125,5.609047505751006,5.638613542705572,420700
2018-03-12,5.680850982666016,5.701969468665842,5.596377441468326,5.617495927468153,792200
2018-03-13,5.723087787628174,5.744206273011624,5.638614248895981,5.680850816861275,717300
2018-03-14,5.6754326820373535,5.762080424087056,5.6754326820373535,5.718756346477693,398200
2018-03-15,5.6537699699401855,5.718755665446232,5.6104458974901705,5.697093629221225,400200
2018-03-16,5.718754768371582,5.805402486510609,5.679763191916792,5.697092735544597,778400
2018-03-19,5.697092533111572,5.762078629283395,5.666765936132727,5.762078629283395,433700
2018-03-20,5.718754768371582,5.762078834025551,5.697092735544597,5.697092735544597,237400
2018-03-21,5.762078285217285,5.783740315981072,5.697092192925923,5.71875422368971,313000
2018-03-22,5.8270649909973145,5.892051094738433,5.740417265844767,5.76207930042514,452300
2018-03-23,5.6754326820373535,5.87039020494144,5.6754326820373535,5.827066127332077,393600
2018-03-26,5.740418434143066,5.783742512121191,5.688429788470733,5.740418434143066,332800
2018-03-27,5.6754326820373535,5.740418385282374,5.653770643232671,5.740418385282374,309400
2018-03-28,5.697092533111572,5.7187545651688465,5.65376888216592,5.6754309142231945,366200
2018-03-29,5.697092533111572,5.775075683250201,5.697092533111572,5.740416597226121,545800
2018-04-02,5.740418434143066,5.762080473132128,5.653770691355844,5.697094356164941,636800
2018-04-03,5.762078285217285,5.805401933575989,5.740416254453497,5.740416254453497,252500
2018-04-04,5.7837419509887695,5.7837419509887695,5.7404178772139,5.7404178772139,197000
2018-04-05,5.7837419509887695,5.805403574707216,5.7837419509887695,5.7837419509887695,104500
2018-04-06,5.7837419509887695,5.827065611594651,5.7404178772139,5.7837419509887695,158400
2018-04-09,5.7837419509887695,5.827065611594651,5.744750367225184,5.7837419509887695,180300
2018-04-10,5.805404186248779,5.827066225418094,5.783742560248496,5.805404186248779,139100
2018-04-11,5.7837419509887695,5.848727648482086,5.762079914101334,5.7837419509887695,312300
2018-04-12,5.762078285217285,5.827063964339776,5.762078285217285,5.805401933575989,228800
2018-04-13,5.740418434143066,5.783742512121191,5.740418434143066,5.762080473132128,193600
2018-04-16,5.8270649909973145,5.8270649909973145,5.740417265844767,5.76207930042514,173400
