Date,Close,High,Low,Open,Volume
,SHIP,SHIP,SHIP,SHIP,SHIP
2018-01-02,1837.736572265625,1943.7598360501802,1767.0543964092547,1837.736572265625,218
2018-01-03,1855.40625,1908.4178571428572,1837.7357142857143,1855.40625,165
2018-01-04,1926.0889892578125,1943.759530443664,1873.077365700258,1908.4184480719612,150
2018-01-05,1908.41796875,1979.1001157407406,1873.0768952546296,1979.1001157407406,90
2018-01-08,1943.759521484375,1961.4300625887784,1890.7478981711647,1908.418439275568,61
2018-01-09,1943.759521484375,1961.4300625887784,1908.418439275568,1961.4300625887784,59
2018-01-10,1926.0889892578125,1961.4300716295156,1908.4184480719612,1943.759530443664,33
2018-01-11,1943.759521484375,1943.759521484375,1890.7478981711647,1926.0889803799716,52
2018-01-12,1926.0889892578125,1926.0889892578125,1873.077365700258,1926.0889892578125,73
2018-01-16,1855.40625,1926.088392857143,1855.40625,1908.4178571428572,61
2018-01-17,1820.0655517578125,1908.418248445085,1802.3950124203582,1908.418248445085,90
2018-01-18,1820.0655517578125,1855.4066304327216,1820.0655517578125,1837.736091095267,41
2018-01-19,1820.0655517578125,1837.736091095267,1802.3950124203582,1820.0655517578125,87
2018-01-22,1837.736572265625,1855.4071162297175,1820.0660283015325,1837.736572265625,40
2018-01-23,1873.07666015625,1908.4177292158017,1837.735591096698,1837.735591096698,48
2018-01-24,1890.7476806640625,1943.7592978789428,1873.0771415924357,1943.7592978789428,49
2018-01-25,1855.40625,1890.7473214285715,1837.7357142857143,1890.7473214285715,46
2018-01-26,1890.7476806640625,1890.7476806640625,1837.7360634491822,1855.406602520809,62
2018-01-29,1890.7476806640625,1890.7476806640625,1855.406602520809,1855.406602520809,21
2018-01-30,1855.40625,1890.7473214285715,1802.394642857143,1890.7473214285715,64
2018-01-31,1820.0655517578125,1890.7477091076305,1820.0655517578125,1890.7477091076305,41
2018-02-01,1820.0655517578125,1855.4066304327216,1802.3950124203582,1802.3950124203582,34
2018-02-02,1767.0538330078125,1837.735986328125,1767.0538330078125,1820.065447998047,129
2018-02-05,1767.0538330078125,1820.065447998047,1767.0538330078125,1802.3949096679687,145
2018-02-06,1784.724609375,1820.0656907487626,1731.7129873143565,1767.0540686881188,157
2018-02-07,1802.3948974609375,1837.7359738817404,1784.7243592505363,1802.3948974609377,83
2018-02-08,1767.0538330078125,1837.735986328125,1749.3832946777343,1820.065447998047,54
2018-02-09,1802.3948974609375,1855.4065120921416,1767.0538210401348,1802.3948974609377,70
2018-02-12,1802.3948974609375,1837.7359738817404,1784.7243592505363,1820.065435671339,34
2018-02-13,1802.3948974609375,1837.7359738817404,1767.0538210401348,1784.7243592505363,17
2018-02-14,1820.0655517578125,1855.4066304327216,1802.3950124203582,1820.0655517578125,40
2018-02-15,1820.0655517578125,1855.4066304327216,1784.7244730829036,1784.7244730829036,16
2018-02-16,1837.736572265625,1855.4071162297175,1820.0660283015325,1855.4071162297175,19
2018-02-20,1873.07666015625,1890.7471946860258,1837.735591096698,1837.735591096698,82
2018-02-21,1855.40625,1873.0767857142857,1837.7357142857143,1855.40625,46
2018-02-22,1873.07666015625,1873.0766601562498,1855.406125626474,1855.406125626474,36
2018-02-23,1873.07666015625,1890.7471946860258,1837.735591096698,1855.406125626474,10
2018-02-26,1855.40625,1890.7473214285715,1837.7357142857143,1873.0767857142857,38
2018-02-27,1855.40625,1873.0767857142857,1837.7357142857143,1873.0767857142857,16
2018-02-28,1855.40625,1873.0767857142857,1837.7357142857143,1873.0767857142857,44
2018-03-01,1837.736572265625,1873.07766019381,1802.39548433744,1855.4071162297175,24
2018-03-02,1855.40625,1873.0767857142857,1837.7357142857143,1855.40625,72
2018-03-05,1837.736572265625,1873.07766019381,1837.736572265625,1837.736572265625,52
2018-03-06,2032.1121826171875,2032.1121826171875,1855.4067754330842,1873.0773161514946,393
2018-03-07,1767.0538330078125,2102.794061279297,1767.0538330078125,2067.4529846191404,790
2018-03-08,1714.0421142578125,1820.0653378201514,1714.0421142578125,1784.7242632993716,444
2018-03-09,1731.712646484375,1767.0537209024235,1696.3715720663265,1767.0537209024235,150
2018-03-12,1731.712646484375,1767.0537209024235,1731.712646484375,1767.0537209024235,70
2018-03-13,1696.371337890625,1749.3829421997073,1696.371337890625,1731.7124074300132,150
2018-03-14,1696.371337890625,1696.371337890625,1696.371337890625,1696.371337890625,91
2018-03-15,1625.689453125,1696.3716032608697,1625.689453125,1678.7010657269022,174
2018-03-16,1661.0306396484375,1696.371717087766,1643.3601009287734,1678.7011783681019,72
2018-03-19,1678.700927734375,1731.7125359786185,1643.3598555715462,1696.3714638157896,28
