Date,Close,High,Low,Open,Volume
,HQI,HQI,HQI,HQI,HQI
2018-01-02,5.146296501159668,5.146296501159668,5.146296501159668,5.146296501159668,900
2018-01-03,5.055212020874023,5.146296832155423,5.055212020874023,5.146296832155423,6800
2018-01-04,5.100752830505371,5.100752830505371,4.6908710733758365,5.055210654339047,10900
2018-01-05,5.10986328125,5.10986328125,5.10986328125,5.10986328125,300
2018-01-08,5.3649001121521,5.3649001121521,5.3649001121521,5.3649001121521,100
2018-01-09,5.328466892242432,5.328466892242432,5.146297254721555,5.328466892242432,2300
2018-01-10,5.282924175262451,5.282924175262451,4.964126689777675,4.964126689777675,2000
2018-01-11,5.282924175262451,5.282924175262451,5.009669311797395,5.009669311797395,500
2018-01-12,4.973235607147217,5.100754346366551,3.187971520769926,5.027886495384074,19000
2018-01-16,4.8457183837890625,5.073430706506705,4.8457183837890625,4.964128461513878,7200
2018-01-17,5.055212020874023,5.055212020874023,4.964126775265984,4.964126775265984,5400
2018-01-18,5.237381935119629,5.237381935119629,5.14629711876549,5.14629711876549,3800
2018-01-19,5.282924175262451,5.282924175262451,5.200947629357608,5.200947629357608,1900
2018-01-22,5.282924175262451,5.282924175262451,5.282924175262451,5.282924175262451,2800
2018-01-23,5.419552326202393,5.419552326202393,5.374010128815796,5.374010128815796,700
2018-01-24,5.556179523468018,5.647264348247486,5.428660768776762,5.647264348247486,2900
2018-01-25,5.911409854888916,5.920518553447937,5.465094049336557,5.465094049336557,10200
2018-01-26,5.911409854888916,5.911409854888916,5.911409854888916,5.911409854888916,0
2018-01-29,5.829433917999268,5.829433917999268,5.692806475716733,5.692806475716733,3200
2018-01-30,5.829433917999268,5.829433917999268,5.829433917999268,5.829433917999268,0
2018-01-31,5.829433917999268,5.829433917999268,5.829433917999268,5.829433917999268,0
2018-02-01,5.465093612670898,5.55617841935009,5.465093612670898,5.55617841935009,2600
2018-02-02,5.465093612670898,5.465093612670898,5.465093612670898,5.465093612670898,4700
2018-02-05,5.465093612670898,5.465093612670898,5.465093612670898,5.465093612670898,0
2018-02-06,5.465093612670898,5.465093612670898,5.465093612670898,5.465093612670898,0
2018-02-07,5.465093612670898,5.465093612670898,5.027886106284162,5.109862649458743,3000
2018-02-08,5.3649001121521,5.3649001121521,5.3649001121521,5.3649001121521,1000
2018-02-09,5.355792999267578,5.3649012647357655,5.355792999267578,5.3649012647357655,2000
2018-02-12,5.355792999267578,5.355792999267578,5.355792999267578,5.355792999267578,0
2018-02-13,5.091645240783691,5.100753503488073,5.0096687048113635,5.100753503488073,6100
2018-02-14,5.100752830505371,5.100752830505371,4.827498470527855,4.827498470527855,5000
2018-02-15,5.146296501159668,5.191838686707898,4.918584270438679,5.100753881284825,3800
2018-02-16,5.191839694976807,5.191839694976807,5.191839694976807,5.191839694976807,1000
2018-02-20,5.146296501159668,5.146296501159668,5.146296501159668,5.146296501159668,3800
2018-02-21,5.100752830505371,5.191837617164543,4.8730406466941805,5.191837617164543,7100
2018-02-22,5.100752830505371,5.100752830505371,5.100752830505371,5.100752830505371,700
2018-02-23,5.100752830505371,5.100752830505371,4.882149342523359,4.882149342523359,800
2018-02-26,5.055212020874023,5.146296832155423,4.882150662276045,5.146296832155423,6800
2018-02-27,5.055212020874023,5.055212020874023,5.055212020874023,5.055212020874023,0
2018-02-28,5.191839694976807,5.191839694976807,4.918585225640852,4.918585225640852,2400
2018-03-01,5.191839694976807,5.191839694976807,5.191839694976807,5.191839694976807,0
2018-03-02,5.191839694976807,5.191839694976807,5.191839694976807,5.191839694976807,0
2018-03-05,5.228272914886475,5.228272914886475,4.9185845583220535,4.9185845583220535,600
2018-03-06,5.146296501159668,5.146296501159668,4.891258611648451,4.891258611648451,2200
2018-03-07,5.146296501159668,5.146296501159668,5.146296501159668,5.146296501159668,0
2018-03-08,5.100752830505371,5.100752830505371,5.009668043846199,5.009668043846199,300
2018-03-09,5.100752830505371,5.100752830505371,5.100752830505371,5.100752830505371,1200
2018-03-12,5.064321041107178,5.064321041107178,4.827500496410507,5.009670146177177,7500
2018-03-13,5.055212020874023,5.100754209351403,4.8274997755072055,5.0643202848388436,3900
2018-03-14,5.055212020874023,5.055212020874023,5.055212020874023,5.055212020874023,0
2018-03-15,5.055212020874023,5.055212020874023,5.055212020874023,5.055212020874023,0
2018-03-16,4.964127063751221,5.055212314652588,4.827500056052501,4.873042247176519,2000
2018-03-19,5.328466892242432,5.884084938171121,4.936801954409208,5.884084938171121,13200
2018-03-20,5.328466892242432,5.328466892242432,5.328466892242432,5.328466892242432,0
2018-03-21,5.328466892242432,5.328466892242432,5.328466892242432,5.328466892242432,0
2018-03-22,5.328466892242432,5.328466892242432,5.328466892242432,5.328466892242432,0
2018-03-23,5.191839694976807,5.191839694976807,4.736415145090185,5.009670048752836,3100
2018-03-26,5.191839694976807,5.191839694976807,5.191839694976807,5.191839694976807,0
2018-03-27,5.100752830505371,5.100752830505371,4.554243676223818,4.554243676223818,2400
2018-03-28,5.191839694976807,5.191839694976807,5.009670048752836,5.009670048752836,1100
2018-03-29,5.191839694976807,5.191839694976807,5.191839694976807,5.191839694976807,0
2018-04-02,5.282924175262451,5.282924175262451,5.009669311797395,5.191838931223011,42500
2018-04-03,5.191839694976807,5.191839694976807,5.055212677472177,5.1007548718648215,7100
2018-04-04,4.9459099769592285,5.273815742768492,4.927693014099083,5.273815742768492,59000
2018-04-05,4.9459099769592285,4.955018675552628,4.9459099769592285,4.9459099769592285,26400
2018-04-06,4.918584823608398,4.945910051145153,4.836608272344816,4.909476124878374,43400
2018-04-09,4.87304162979126,4.87304162979126,4.654438097707737,4.827499444437164,21700
2018-04-10,4.87304162979126,4.87304162979126,4.645329400040952,4.736414205075753,10200
2018-04-11,4.964127063751221,4.964127063751221,4.3994007666614054,4.873042247176519,4600
2018-04-12,4.964127063751221,4.964127063751221,4.964127063751221,4.964127063751221,0
2018-04-13,4.964127063751221,4.964127063751221,4.964127063751221,4.964127063751221,0
2018-04-16,4.87304162979126,4.87304162979126,4.645329400040952,4.645329400040952,1100
2018-04-17,5.829433917999268,5.829433917999268,4.955018808583044,4.955018808583044,27900
2018-04-18,5.465093612670898,5.647263226029281,3.2608391194013775,5.55617841935009,34100
