contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260206C00160000,2026-02-05 14:30:29+00:00,160.0,151.78,161.1,163.55,0.0,0.0,10.0,20,5.8945338818359385,True,REGULAR,USD,call,2026-02-06
GOOG260206C00165000,2026-02-03 16:58:36+00:00,165.0,179.53,156.1,158.55,0.0,0.0,4.0,6,5.6562529296875,True,REGULAR,USD,call,2026-02-06
GOOG260206C00170000,2026-02-06 15:09:55+00:00,170.0,152.85,151.1,153.7,4.080002,2.7424896,2.0,9,5.769534038085938,True,REGULAR,USD,call,2026-02-06
GOOG260206C00180000,2026-02-06 16:20:14+00:00,180.0,142.08,141.1,143.7,-22.539993,-13.692136,9.0,15,5.304690869140623,True,REGULAR,USD,call,2026-02-06
GOOG260206C00185000,2026-02-03 16:48:39+00:00,185.0,159.41,136.1,138.55,0.0,0.0,5.0,6,4.773441533203124,True,REGULAR,USD,call,2026-02-06
GOOG260206C00190000,2026-02-04 20:24:04+00:00,190.0,143.89,131.1,133.55,0.0,0.0,1.0,9,4.570316787109375,True,REGULAR,USD,call,2026-02-06
GOOG260206C00195000,2026-02-03 15:08:30+00:00,195.0,148.13,126.1,129.0,0.0,0.0,2.0,1,5.066409916992187,True,REGULAR,USD,call,2026-02-06
GOOG260206C00200000,2026-02-05 20:58:37+00:00,200.0,132.5,121.35,123.55,0.0,0.0,10.0,42,4.17187978515625,True,REGULAR,USD,call,2026-02-06
GOOG260206C00205000,2026-02-05 17:28:04+00:00,205.0,118.76,116.1,118.6,0.0,0.0,6.0,6,4.074223657226563,True,REGULAR,USD,call,2026-02-06
GOOG260206C00210000,2026-02-04 17:56:12+00:00,210.0,121.4,111.1,113.55,0.0,0.0,3.0,4,3.7890630273437504,True,REGULAR,USD,call,2026-02-06
GOOG260206C00215000,2026-02-06 15:45:56+00:00,215.0,108.5,106.1,108.7,-2.5,-2.2522523,2.0,5,3.847656630859375,True,REGULAR,USD,call,2026-02-06
GOOG260206C00220000,2026-01-29 20:01:49+00:00,220.0,107.84,101.1,103.7,-9.270004,-7.9156384,1.0,6,3.6562508593750005,True,REGULAR,USD,call,2026-02-06
GOOG260206C00225000,2026-02-05 20:23:57+00:00,225.0,106.1,96.25,98.55,0.0,0.0,60.0,65,3.2460956347656245,True,REGULAR,USD,call,2026-02-06
GOOG260206C00230000,2026-02-06 16:58:42+00:00,230.0,92.37,91.1,93.7,-12.139999,-11.616113,11.0,25,3.2871111572265628,True,REGULAR,USD,call,2026-02-06
GOOG260206C00235000,2026-02-06 16:01:06+00:00,235.0,86.6,86.1,88.7,-6.8499985,-7.330122,1.0,12,3.1054709863281245,True,REGULAR,USD,call,2026-02-06
GOOG260206C00240000,2026-02-06 15:45:25+00:00,240.0,83.21,80.8,83.6,-7.8600006,-8.630724,2.0,112,2.80469048828125,True,REGULAR,USD,call,2026-02-06
GOOG260206C00245000,2026-02-06 16:41:43+00:00,245.0,76.97,75.9,78.75,-6.489998,-7.7761774,5.0,218,2.80469048828125,True,REGULAR,USD,call,2026-02-06
GOOG260206C00250000,2026-02-06 16:49:18+00:00,250.0,72.75,70.7,74.0,2.050003,2.89958,4.0,34,2.841799770507812,True,REGULAR,USD,call,2026-02-06
GOOG260206C00255000,2026-02-04 17:53:22+00:00,255.0,75.86,66.1,68.55,0.0,0.0,2.0,7,2.2421918945312496,True,REGULAR,USD,call,2026-02-06
GOOG260206C00260000,2026-02-06 16:10:33+00:00,260.0,62.73,60.9,63.7,-21.640003,-25.64893,8.0,37,2.2421918945312496,True,REGULAR,USD,call,2026-02-06
GOOG260206C00265000,2026-02-04 19:36:42+00:00,265.0,58.7,56.1,58.55,-9.799999,-14.306568,4.0,32,1.92578162109375,True,REGULAR,USD,call,2026-02-06
GOOG260206C00267500,2026-02-04 16:40:46+00:00,267.5,66.65,53.65,56.05,0.0,0.0,1.0,6,1.8476570117187499,True,REGULAR,USD,call,2026-02-06
GOOG260206C00270000,2026-02-06 16:22:58+00:00,270.0,52.33,50.6,53.5,-1.1599998,-2.1686294,12.0,70,1.712892060546875,True,REGULAR,USD,call,2026-02-06
GOOG260206C00275000,2026-02-05 17:50:22+00:00,275.0,46.15,46.1,48.7,-4.5199966,-8.92046,1.0,36,1.74609501953125,True,REGULAR,USD,call,2026-02-06
GOOG260206C00277500,2026-01-30 18:58:52+00:00,277.5,62.6,43.6,46.05,0.0,0.0,,18,1.5390648046875,True,REGULAR,USD,call,2026-02-06
GOOG260206C00280000,2026-02-06 14:59:54+00:00,280.0,42.57,40.85,43.5,-6.950001,-14.034735,29.0,56,1.4140654296875002,True,REGULAR,USD,call,2026-02-06
GOOG260206C00282500,2026-02-05 17:07:45+00:00,282.5,41.15,38.6,41.05,0.0,0.0,4.0,14,1.3867218164062498,True,REGULAR,USD,call,2026-02-06
GOOG260206C00285000,2026-02-05 19:32:40+00:00,285.0,45.02,36.1,38.6,0.0,0.0,17.0,22,1.3505891845703122,True,REGULAR,USD,call,2026-02-06
GOOG260206C00287500,2026-02-06 16:06:20+00:00,287.5,34.7,33.6,36.05,-16.119999,-31.719793,1.0,1,1.2343788281249999,True,REGULAR,USD,call,2026-02-06
GOOG260206C00290000,2026-02-06 15:33:19+00:00,290.0,33.12,30.8,33.6,-7.720001,-18.90304,3.0,47,1.1953165234375,True,REGULAR,USD,call,2026-02-06
GOOG260206C00292500,2026-02-05 18:32:40+00:00,292.5,34.0,28.45,31.0,0.0,0.0,2.0,70,1.0429735351562504,True,REGULAR,USD,call,2026-02-06
GOOG260206C00295000,2026-02-06 15:10:49+00:00,295.0,27.77,26.1,28.4,-5.4300003,-16.355421,2.0,102,0.87500125,True,REGULAR,USD,call,2026-02-06
GOOG260206C00297500,2026-02-06 16:11:28+00:00,297.5,26.0,23.4,25.5,5.290001,25.543222,1.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00300000,2026-02-06 16:46:53+00:00,300.0,22.91,21.15,23.55,-7.540001,-24.761908,202.0,542,0.852540537109375,True,REGULAR,USD,call,2026-02-06
GOOG260206C00302500,2026-02-05 20:06:08+00:00,302.5,22.5,18.35,21.05,-5.700001,-20.212767,1.0,54,0.7753928710937501,True,REGULAR,USD,call,2026-02-06
GOOG260206C00305000,2026-02-06 17:08:43+00:00,305.0,17.32,16.4,17.8,-9.880001,-36.323532,63.0,186,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00307500,2026-02-05 20:39:33+00:00,307.5,16.9,13.8,16.25,-6.450001,-27.623129,2.0,146,0.7050810742187501,True,REGULAR,USD,call,2026-02-06
GOOG260206C00310000,2026-02-06 17:02:09+00:00,310.0,12.55,10.75,12.5,-8.849999,-41.355137,110.0,756,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00312500,2026-02-06 16:09:02+00:00,312.5,10.03,8.7,11.2,-8.12,-44.738293,55.0,325,0.5127001855468749,True,REGULAR,USD,call,2026-02-06
GOOG260206C00315000,2026-02-06 17:05:07+00:00,315.0,7.4,6.6,7.6,-9.34,-55.794506,614.0,1675,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00317500,2026-02-06 17:10:01+00:00,317.5,5.0,4.25,5.7,-10.1,-66.88742,175.0,493,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00320000,2026-02-06 17:13:53+00:00,320.0,2.55,2.51,2.62,-9.87,-79.4686,2770.0,970,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-06
GOOG260206C00322500,2026-02-06 17:13:35+00:00,322.5,1.09,1.02,1.06,-8.91,-89.1,6261.0,7893,0.08741146972656251,True,REGULAR,USD,call,2026-02-06
GOOG260206C00325000,2026-02-06 17:13:48+00:00,325.0,0.33,0.3,0.32,-7.9700003,-96.02409,11759.0,1996,0.13892462646484377,False,REGULAR,USD,call,2026-02-06
GOOG260206C00327500,2026-02-06 17:13:39+00:00,327.5,0.1,0.09,0.11,-6.35,-98.449615,7494.0,1416,0.176766044921875,False,REGULAR,USD,call,2026-02-06
GOOG260206C00330000,2026-02-06 17:10:38+00:00,330.0,0.04,0.04,0.05,-4.78,-99.17013,20925.0,10044,0.215828154296875,False,REGULAR,USD,call,2026-02-06
GOOG260206C00332500,2026-02-06 17:08:41+00:00,332.5,0.03,0.02,0.04,-3.6100001,-99.17582,5759.0,1729,0.2695385546875,False,REGULAR,USD,call,2026-02-06
GOOG260206C00335000,2026-02-06 17:12:59+00:00,335.0,0.01,0.01,0.02,-2.42,-99.58848,9879.0,5222,0.29688203124999996,False,REGULAR,USD,call,2026-02-06
GOOG260206C00337500,2026-02-06 17:08:59+00:00,337.5,0.01,0.01,0.03,-1.63,-99.39024,1888.0,2043,0.3711000390625,False,REGULAR,USD,call,2026-02-06
GOOG260206C00340000,2026-02-06 17:13:33+00:00,340.0,0.01,0.01,0.02,-1.1,-98.21429,3558.0,6795,0.4062559375,False,REGULAR,USD,call,2026-02-06
GOOG260206C00342500,2026-02-06 17:02:15+00:00,342.5,0.01,0.01,0.03,-0.7,-98.59155,640.0,2930,0.476567734375,False,REGULAR,USD,call,2026-02-06
GOOG260206C00345000,2026-02-06 16:59:26+00:00,345.0,0.02,0.0,0.02,-0.42999998,-95.55555,950.0,8390,0.507817421875,False,REGULAR,USD,call,2026-02-06
GOOG260206C00347500,2026-02-06 17:11:20+00:00,347.5,0.01,0.01,0.02,-0.27,-96.42858,605.0,1418,0.5390671093750001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00350000,2026-02-06 17:12:51+00:00,350.0,0.01,0.0,0.02,-0.14999999,-93.74999,2455.0,8623,0.5625043750000001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00352500,2026-02-06 16:46:08+00:00,352.5,0.01,0.0,0.01,-0.09,-90.0,231.0,1320,0.5625043750000001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00355000,2026-02-06 16:58:54+00:00,355.0,0.01,0.0,0.01,-0.07,-87.5,202.0,7279,0.6093789062500001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00357500,2026-02-06 16:22:03+00:00,357.5,0.01,0.0,0.01,-0.04,-80.00001,19.0,876,0.6562534375000001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00360000,2026-02-06 17:11:35+00:00,360.0,0.01,0.0,0.01,-0.02,-66.66667,346.0,5552,0.6875031250000001,False,REGULAR,USD,call,2026-02-06
GOOG260206C00362500,2026-02-06 16:24:43+00:00,362.5,0.01,0.0,0.01,-0.02,-66.66667,98.0,1301,0.7187528125,False,REGULAR,USD,call,2026-02-06
GOOG260206C00365000,2026-02-06 17:07:49+00:00,365.0,0.01,0.0,0.01,-0.02,-66.66667,81.0,2372,0.7812521875,False,REGULAR,USD,call,2026-02-06
GOOG260206C00367500,2026-02-06 16:11:43+00:00,367.5,0.01,0.0,0.01,-0.01,-50.0,27.0,899,0.8125018749999999,False,REGULAR,USD,call,2026-02-06
GOOG260206C00370000,2026-02-06 17:01:30+00:00,370.0,0.01,0.0,0.01,0.0,0.0,50.0,3814,0.8437515624999999,False,REGULAR,USD,call,2026-02-06
GOOG260206C00372500,2026-02-06 16:42:01+00:00,372.5,0.01,0.0,0.01,-0.01,-50.0,108.0,1112,0.87500125,False,REGULAR,USD,call,2026-02-06
GOOG260206C00375000,2026-02-06 17:03:24+00:00,375.0,0.01,0.0,0.01,0.0,0.0,66.0,2943,0.937500625,False,REGULAR,USD,call,2026-02-06
GOOG260206C00377500,2026-02-06 16:42:48+00:00,377.5,0.01,0.0,0.01,0.0,0.0,9.0,777,0.9687503125,False,REGULAR,USD,call,2026-02-06
GOOG260206C00380000,2026-02-06 17:09:14+00:00,380.0,0.01,0.0,0.01,-0.01,-50.0,14.0,3061,0.98437515625,False,REGULAR,USD,call,2026-02-06
GOOG260206C00382500,2026-02-05 20:52:34+00:00,382.5,0.02,0.0,0.01,0.0,0.0,181.0,614,1.0312548437500002,False,REGULAR,USD,call,2026-02-06
GOOG260206C00385000,2026-02-06 14:36:22+00:00,385.0,0.01,0.0,0.01,0.0,0.0,72.0,1124,1.0625046875000002,False,REGULAR,USD,call,2026-02-06
GOOG260206C00387500,2026-02-05 20:52:56+00:00,387.5,0.01,0.0,0.01,0.0,0.0,6.0,505,1.09375453125,False,REGULAR,USD,call,2026-02-06
GOOG260206C00390000,2026-02-06 14:38:12+00:00,390.0,0.01,0.0,0.01,0.0,0.0,3.0,3564,1.125004375,False,REGULAR,USD,call,2026-02-06
GOOG260206C00392500,2026-02-06 15:26:48+00:00,392.5,0.01,0.0,0.01,0.0,0.0,40.0,322,1.1875040625,False,REGULAR,USD,call,2026-02-06
GOOG260206C00395000,2026-02-06 15:18:49+00:00,395.0,0.01,0.0,0.01,0.0,0.0,1.0,1043,1.21875390625,False,REGULAR,USD,call,2026-02-06
GOOG260206C00397500,2026-02-06 14:40:24+00:00,397.5,0.01,0.0,0.01,0.0,0.0,2.0,233,1.2500037499999999,False,REGULAR,USD,call,2026-02-06
GOOG260206C00400000,2026-02-06 15:20:02+00:00,400.0,0.01,0.0,0.01,0.0,0.0,129.0,3451,1.2812535937499998,False,REGULAR,USD,call,2026-02-06
GOOG260206C00405000,2026-02-06 15:20:49+00:00,405.0,0.01,0.0,0.01,0.0,0.0,191.0,2657,1.3437532812499997,False,REGULAR,USD,call,2026-02-06
GOOG260206C00410000,2026-02-06 15:22:02+00:00,410.0,0.01,0.0,0.01,0.0,0.0,7.0,2243,1.4375028125,False,REGULAR,USD,call,2026-02-06
