contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260227C00165000,2026-01-22 15:55:15+00:00,165.0,158.61,157.65,160.85,-7.7400055,-4.6528435,1.0,4,1.541017919921875,True,REGULAR,USD,call,2026-02-27
GOOG260227C00170000,2026-02-05 16:31:09+00:00,170.0,154.0,152.7,155.75,0.0,0.0,10.0,31,1.474612001953125,True,REGULAR,USD,call,2026-02-27
GOOG260227C00175000,2026-02-06 17:26:06+00:00,175.0,147.88,147.55,151.0,-16.229996,-9.889706,1.0,35,1.4270048181152344,True,REGULAR,USD,call,2026-02-27
GOOG260227C00180000,2026-01-16 19:17:02+00:00,180.0,149.9,142.7,145.85,0.0,0.0,,6,1.3696320581054686,True,REGULAR,USD,call,2026-02-27
GOOG260227C00190000,2026-02-05 18:10:23+00:00,190.0,135.97,132.75,135.75,0.0,0.0,3.0,0,1.253421701660156,True,REGULAR,USD,call,2026-02-27
GOOG260227C00195000,2026-01-30 20:54:00+00:00,195.0,144.42,127.75,130.75,0.0,0.0,,3,1.2001993115234375,True,REGULAR,USD,call,2026-02-27
GOOG260227C00200000,2026-02-06 20:24:29+00:00,200.0,123.2,123.35,125.9,0.69999695,0.5714261,5.0,2,1.2136269787597653,True,REGULAR,USD,call,2026-02-27
GOOG260227C00205000,2026-02-05 16:22:32+00:00,205.0,117.43,118.35,120.95,0.0,0.0,1.0,2,1.164554958496094,True,REGULAR,USD,call,2026-02-27
GOOG260227C00210000,2026-01-28 15:41:05+00:00,210.0,126.03,113.35,116.0,0.0,0.0,,2,1.1159712170410154,True,REGULAR,USD,call,2026-02-27
GOOG260227C00215000,2026-02-06 15:45:56+00:00,215.0,108.7,107.9,111.1,13.099998,13.702928,1.0,2,1.0390673046875003,True,REGULAR,USD,call,2026-02-27
GOOG260227C00220000,2026-01-23 17:37:14+00:00,220.0,109.88,102.5,106.1,0.0,0.0,1.0,1,0.9589847851562499,True,REGULAR,USD,call,2026-02-27
GOOG260227C00225000,2026-02-05 16:56:49+00:00,225.0,99.28,98.0,101.05,0.0,0.0,1.0,2,0.9448247705078124,True,REGULAR,USD,call,2026-02-27
GOOG260227C00235000,2026-02-06 16:01:06+00:00,235.0,87.31,88.55,91.0,-1.25,-1.4114724,1.0,8,0.8808605664062499,True,REGULAR,USD,call,2026-02-27
