contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260515C00160000,2026-01-29 15:01:43+00:00,160.0,171.63,164.1,166.85,0.0,0.0,3.0,6,0.8547377807617188,True,REGULAR,USD,call,2026-05-15
GOOG260515C00165000,2026-01-20 20:36:42+00:00,165.0,160.45,158.9,162.1,0.0,0.0,1.0,1,0.8239763696289062,True,REGULAR,USD,call,2026-05-15
GOOG260515C00170000,2026-02-04 19:57:35+00:00,170.0,166.91,154.55,157.65,0.0,0.0,7.0,8,0.8328874133300779,True,REGULAR,USD,call,2026-05-15
GOOG260515C00175000,2025-12-18 17:00:58+00:00,175.0,132.9,152.4,156.2,0.0,0.0,,1,0.9654544470214843,True,REGULAR,USD,call,2026-05-15
GOOG260515C00180000,2026-02-03 20:24:02+00:00,180.0,162.29,144.75,147.85,0.0,0.0,2.0,3,0.7814963256835938,True,REGULAR,USD,call,2026-05-15
GOOG260515C00185000,2025-12-19 16:22:59+00:00,185.0,126.05,143.75,146.8,0.0,0.0,10.0,10,0.9338385522460937,True,REGULAR,USD,call,2026-05-15
GOOG260515C00190000,2026-02-05 15:01:01+00:00,190.0,134.2,134.9,137.55,0.0,0.0,1.0,8,0.716677637939453,True,REGULAR,USD,call,2026-05-15
GOOG260515C00195000,2026-01-30 14:45:23+00:00,195.0,144.3,130.65,132.7,0.0,0.0,1.0,6,0.7108183215332031,True,REGULAR,USD,call,2026-05-15
GOOG260515C00200000,2026-02-04 15:18:04+00:00,200.0,139.5,125.3,128.0,0.0,0.0,1.0,44,0.6804231176757813,True,REGULAR,USD,call,2026-05-15
GOOG260515C00205000,2026-02-05 14:48:18+00:00,205.0,123.12,120.5,123.2,0.0,0.0,2.0,4,0.661258270263672,True,REGULAR,USD,call,2026-05-15
GOOG260515C00210000,2026-01-16 18:52:07+00:00,210.0,123.38,115.65,118.25,0.0,0.0,1.0,4,0.6374547973632813,True,REGULAR,USD,call,2026-05-15
GOOG260515C00215000,2026-02-02 16:38:34+00:00,215.0,129.87,110.8,113.95,0.0,0.0,3.0,17,0.6274451318359376,True,REGULAR,USD,call,2026-05-15
GOOG260515C00220000,2026-02-04 19:15:14+00:00,220.0,115.0,106.1,108.85,0.0,0.0,8.0,15,0.6035195898437502,True,REGULAR,USD,call,2026-05-15
GOOG260515C00225000,2026-02-06 17:00:59+00:00,225.0,102.55,101.4,104.1,-2.3099976,-2.202935,3.0,108,0.5863688824462892,True,REGULAR,USD,call,2026-05-15
GOOG260515C00230000,2026-02-04 16:21:54+00:00,230.0,108.41,96.5,99.25,0.0,0.0,1.0,25,0.5634809277343751,True,REGULAR,USD,call,2026-05-15
GOOG260515C00235000,2026-02-06 16:25:47+00:00,235.0,91.82,92.0,95.15,-11.330002,-10.984006,1.0,14,0.5596967858886719,True,REGULAR,USD,call,2026-05-15
GOOG260515C00240000,2026-02-06 14:30:00+00:00,240.0,93.33,87.65,89.4,1.8800049,2.0557735,1.0,18,0.5307053765869141,True,REGULAR,USD,call,2026-05-15
GOOG260515C00245000,2026-02-05 17:39:08+00:00,245.0,82.46,83.05,84.8,-2.040001,-2.4142022,1.0,53,0.5157519128417969,True,REGULAR,USD,call,2026-05-15
GOOG260515C00250000,2026-02-06 16:31:13+00:00,250.0,78.04,78.55,80.3,4.3199997,5.86001,3.0,200,0.5028125891113282,True,REGULAR,USD,call,2026-05-15
GOOG260515C00255000,2026-02-06 16:11:03+00:00,255.0,74.2,74.1,75.8,-18.400002,-19.870413,5.0,161,0.5114489773559571,True,REGULAR,USD,call,2026-05-15
GOOG260515C00260000,2026-02-06 20:59:30+00:00,260.0,70.47,69.5,71.45,-1.699997,-2.3555453,23.0,67,0.499028447265625,True,REGULAR,USD,call,2026-05-15
GOOG260515C00265000,2026-02-06 19:57:03+00:00,265.0,66.18,65.45,67.15,0.37999725,0.5775034,2.0,25,0.48660791717529295,True,REGULAR,USD,call,2026-05-15
