contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG270617C00075000,2026-02-04 20:57:02+00:00,75.0,263.12,250.0,255.0,0.0,0.0,2,10,0.8499770861816407,True,REGULAR,USD,call,2027-06-17
GOOG270617C00080000,2025-10-28 17:27:06+00:00,80.0,194.47,239.0,244.0,0.0,0.0,1,18,0.596683720703125,True,REGULAR,USD,call,2027-06-17
GOOG270617C00085000,2025-11-11 15:48:27+00:00,85.0,210.35,231.0,236.0,0.0,0.0,1,7,1.0000000000000003e-05,True,REGULAR,USD,call,2027-06-17
GOOG270617C00090000,2026-01-06 14:30:22+00:00,90.0,234.52,236.5,241.0,0.0,0.0,4,13,0.7955342712402342,True,REGULAR,USD,call,2027-06-17
GOOG270617C00095000,2026-01-05 14:32:16+00:00,95.0,228.0,231.5,236.0,0.0,0.0,1,11,0.7637963073730469,True,REGULAR,USD,call,2027-06-17
GOOG270617C00100000,2026-01-22 17:50:01+00:00,100.0,237.78,227.0,232.0,0.0,0.0,1,76,0.7584252673339844,True,REGULAR,USD,call,2027-06-17
GOOG270617C00105000,2025-10-07 13:48:18+00:00,105.0,152.44,177.5,182.5,0.0,0.0,2,5,1.0000000000000003e-05,True,REGULAR,USD,call,2027-06-17
GOOG270617C00110000,2026-02-05 14:37:47+00:00,110.0,215.85,218.0,222.5,0.0,0.0,4,829,0.7233914379882812,True,REGULAR,USD,call,2027-06-17
GOOG270617C00115000,2026-01-07 15:58:11+00:00,115.0,212.92,213.0,217.5,0.0,0.0,5,15,0.696414168701172,True,REGULAR,USD,call,2027-06-17
GOOG270617C00120000,2026-01-22 16:05:10+00:00,120.0,218.75,209.0,213.0,0.0,0.0,2,39,0.6900665759277345,True,REGULAR,USD,call,2027-06-17
GOOG270617C00125000,2025-11-19 14:46:42+00:00,125.0,185.25,194.0,199.0,0.0,0.0,2,16,0.4145566357421875,True,REGULAR,USD,call,2027-06-17
GOOG270617C00130000,2025-12-29 16:08:39+00:00,130.0,192.29,214.5,218.5,0.0,0.0,1,27,0.9401251104736328,True,REGULAR,USD,call,2027-06-17
GOOG270617C00135000,2026-02-04 20:57:02+00:00,135.0,207.37,195.0,199.5,0.0,0.0,2,36,0.6456334265136718,True,REGULAR,USD,call,2027-06-17
GOOG270617C00140000,2026-02-04 20:57:40+00:00,140.0,202.75,191.0,195.0,0.0,0.0,2,62,0.6381261773681641,True,REGULAR,USD,call,2027-06-17
GOOG270617C00145000,2025-12-18 16:49:36+00:00,145.0,170.25,189.0,194.0,0.0,0.0,2,27,0.6811250149536134,True,REGULAR,USD,call,2027-06-17
GOOG270617C00150000,2026-02-04 20:36:46+00:00,150.0,194.45,182.0,186.0,0.0,0.0,3,159,0.6126137371826172,True,REGULAR,USD,call,2027-06-17
GOOG270617C00155000,2026-02-02 19:04:53+00:00,155.0,200.0,177.0,181.5,0.0,0.0,1,83,0.5955545816040039,True,REGULAR,USD,call,2027-06-17
GOOG270617C00160000,2026-02-05 14:30:02+00:00,160.0,162.36,173.5,177.0,0.0,0.0,1,265,0.5916788879394532,True,REGULAR,USD,call,2027-06-17
GOOG270617C00165000,2026-02-05 14:42:49+00:00,165.0,172.0,169.0,173.0,0.0,0.0,5,193,0.5831035342407226,True,REGULAR,USD,call,2027-06-17
GOOG270617C00170000,2026-02-02 18:44:10+00:00,170.0,185.12,164.5,168.5,0.0,0.0,5,330,0.5704388659667969,True,REGULAR,USD,call,2027-06-17
GOOG270617C00175000,2026-02-05 15:07:39+00:00,175.0,156.75,160.5,164.0,0.0,0.0,1,183,0.5615583395385743,True,REGULAR,USD,call,2027-06-17
GOOG270617C00180000,2026-02-03 20:49:02+00:00,180.0,175.0,156.0,160.0,0.0,0.0,1,234,0.5524947094726562,True,REGULAR,USD,call,2027-06-17
GOOG270617C00185000,2026-02-04 19:15:16+00:00,185.0,161.1,152.0,155.2,0.0,0.0,125,376,0.5412338357543948,True,REGULAR,USD,call,2027-06-17
GOOG270617C00190000,2026-01-27 15:03:27+00:00,190.0,163.15,148.0,151.05,0.0,0.0,1,200,0.5342453802490235,True,REGULAR,USD,call,2027-06-17
GOOG270617C00195000,2026-02-06 14:51:49+00:00,195.0,149.1,143.9,146.9,2.850006,1.9487221,3,1359,0.5263108892822266,True,REGULAR,USD,call,2027-06-17
GOOG270617C00200000,2026-02-06 19:57:03+00:00,200.0,140.15,139.9,142.8,2.2999878,1.6684713,2,2288,0.5190477783203125,True,REGULAR,USD,call,2027-06-17
GOOG270617C00205000,2026-01-29 14:33:24+00:00,205.0,151.5,135.85,138.9,0.0,0.0,10,156,0.5123950128173829,True,REGULAR,USD,call,2027-06-17
GOOG270617C00210000,2026-02-06 15:10:06+00:00,210.0,132.57,131.9,135.0,-5.6299896,-4.0737987,1,353,0.5059863854980469,True,REGULAR,USD,call,2027-06-17
GOOG270617C00215000,2026-02-05 20:07:15+00:00,215.0,136.25,128.9,131.1,0.0,0.0,8,116,0.5044300045776368,True,REGULAR,USD,call,2027-06-17
GOOG270617C00220000,2026-02-06 16:22:59+00:00,220.0,124.9,124.25,127.2,-7.0999985,-5.378787,2,189,0.508992336883545,True,REGULAR,USD,call,2027-06-17
GOOG270617C00225000,2026-02-05 19:46:57+00:00,225.0,127.85,120.5,123.45,0.0,0.0,1,123,0.5029651754760743,True,REGULAR,USD,call,2027-06-17
