contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG271217C00075000,2026-01-22 15:14:12+00:00,75.0,262.0,251.5,256.5,0.0,0.0,1.0,425,0.7818014984130859,True,REGULAR,USD,call,2027-12-17
GOOG271217C00080000,2026-02-05 14:34:41+00:00,80.0,240.95,247.0,252.0,0.0,0.0,1.0,174,0.7644066528320312,True,REGULAR,USD,call,2027-12-17
GOOG271217C00085000,2026-02-05 14:34:41+00:00,85.0,246.52,242.5,247.5,10.2400055,4.3338437,2.0,172,0.7475000836181642,True,REGULAR,USD,call,2027-12-17
GOOG271217C00090000,2026-02-05 14:30:06+00:00,90.0,224.55,237.5,242.5,0.0,0.0,1.0,126,0.7169828106689453,True,REGULAR,USD,call,2027-12-17
GOOG271217C00095000,2026-02-04 19:43:25+00:00,95.0,245.82,233.5,238.0,0.0,0.0,1.0,94,0.7084990087890625,True,REGULAR,USD,call,2027-12-17
GOOG271217C00100000,2026-02-06 16:43:07+00:00,100.0,231.5,229.0,233.5,3.5,1.5350877,3.0,257,0.69336244140625,True,REGULAR,USD,call,2027-12-17
GOOG271217C00105000,2026-02-05 18:26:39+00:00,105.0,230.0,224.0,229.0,0.0,0.0,2.0,83,0.6726717303466798,True,REGULAR,USD,call,2027-12-17
GOOG271217C00110000,2026-02-05 20:03:57+00:00,110.0,228.62,220.0,225.0,0.0,0.0,49.0,147,0.6694979339599609,True,REGULAR,USD,call,2027-12-17
GOOG271217C00115000,2026-02-05 15:26:26+00:00,115.0,212.25,216.0,220.5,0.0,0.0,3.0,91,0.6601596484375001,True,REGULAR,USD,call,2027-12-17
GOOG271217C00120000,2026-01-26 15:26:00+00:00,120.0,223.0,211.5,216.5,0.0,0.0,2.0,216,0.6505772247314454,True,REGULAR,USD,call,2027-12-17
GOOG271217C00125000,2025-11-24 15:28:40+00:00,125.0,204.82,198.5,202.5,0.0,0.0,5.0,192,0.48627222717285157,True,REGULAR,USD,call,2027-12-17
