contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260417C00125000,2026-02-05 15:35:50+00:00,125.0,193.65,198.2,200.75,0.0,0.0,1.0,25,1.189457177734375,True,REGULAR,USD,call,2026-04-17
GOOG260417C00130000,2026-02-06 17:18:03+00:00,130.0,193.6,193.25,195.8,-8.169998,-4.049164,5.0,8,1.1518597094726561,True,REGULAR,USD,call,2026-04-17
GOOG260417C00135000,2026-02-06 17:18:03+00:00,135.0,188.74,188.15,190.35,6.9100037,3.800255,5.0,2,1.066899196777344,True,REGULAR,USD,call,2026-04-17
GOOG260417C00140000,2026-01-09 20:24:51+00:00,140.0,191.8,182.95,186.35,0.0,0.0,3.0,644,1.0832565368652345,True,REGULAR,USD,call,2026-04-17
GOOG260417C00150000,2026-01-12 19:41:09+00:00,150.0,183.2,173.2,176.6,0.0,0.0,100.0,193,1.0322314013671878,True,REGULAR,USD,call,2026-04-17
GOOG260417C00155000,2026-01-15 19:49:22+00:00,155.0,179.72,168.05,171.6,0.0,0.0,7.0,27,0.9848634326171876,True,REGULAR,USD,call,2026-04-17
GOOG260417C00160000,2026-02-03 20:13:51+00:00,160.0,181.07,163.45,166.1,0.0,0.0,1.0,15,0.9418951123046875,True,REGULAR,USD,call,2026-04-17
GOOG260417C00165000,2026-01-20 14:42:25+00:00,165.0,158.52,158.65,161.2,0.0,0.0,1.0,23,0.9211433666992188,True,REGULAR,USD,call,2026-04-17
GOOG260417C00170000,2026-02-05 15:50:14+00:00,170.0,150.37,153.75,156.4,0.0,0.0,1.0,19,0.8997812756347656,True,REGULAR,USD,call,2026-04-17
GOOG260417C00175000,2026-01-16 15:19:21+00:00,175.0,158.3,148.65,151.35,0.0,0.0,2.0,102,0.8576674389648438,True,REGULAR,USD,call,2026-04-17
GOOG260417C00180000,2026-01-20 17:44:12+00:00,180.0,148.8,143.9,146.55,0.0,0.0,2.0,71,0.8432632861328124,True,REGULAR,USD,call,2026-04-17
GOOG260417C00185000,2026-01-16 18:25:28+00:00,185.0,146.82,138.7,141.6,0.0,0.0,10.0,20,0.8032246240234374,True,REGULAR,USD,call,2026-04-17
GOOG260417C00190000,2026-02-04 18:53:55+00:00,190.0,143.78,133.65,137.15,0.0,0.0,1.0,31,0.7901632312011719,True,REGULAR,USD,call,2026-04-17
GOOG260417C00195000,2026-01-02 16:06:32+00:00,195.0,120.34,127.55,130.5,0.0,0.0,3.0,155,0.6315954809570312,True,REGULAR,USD,call,2026-04-17
GOOG260417C00200000,2026-02-06 15:23:02+00:00,200.0,125.38,124.05,127.35,-7.0300064,-5.3092713,2.0,184,0.7463404272460938,True,REGULAR,USD,call,2026-04-17
GOOG260417C00205000,2026-02-05 16:11:10+00:00,205.0,117.28,119.05,122.4,0.0,0.0,1.0,288,0.7161893615722656,True,REGULAR,USD,call,2026-04-17
GOOG260417C00210000,2026-02-05 17:40:24+00:00,210.0,116.95,114.5,117.15,0.0,0.0,4.0,195,0.6910431286621095,True,REGULAR,USD,call,2026-04-17
GOOG260417C00215000,2026-02-05 16:55:46+00:00,215.0,110.9,109.6,112.25,0.0,0.0,46.0,148,0.6661410339355471,True,REGULAR,USD,call,2026-04-17
GOOG260417C00220000,2026-02-06 19:13:05+00:00,220.0,107.67,104.75,107.4,5.1299973,5.002923,20.0,182,0.6440465283203125,True,REGULAR,USD,call,2026-04-17
GOOG260417C00225000,2026-02-05 20:08:56+00:00,225.0,108.8,99.85,102.4,0.0,0.0,1.0,112,0.6165199481201173,True,REGULAR,USD,call,2026-04-17
GOOG260417C00230000,2026-02-06 17:19:52+00:00,230.0,94.4,95.1,97.6,3.3499985,3.6792953,8.0,183,0.5980264807128908,True,REGULAR,USD,call,2026-04-17
GOOG260417C00235000,2026-02-06 14:31:29+00:00,235.0,97.0,90.25,92.9,8.629997,9.765754,1.0,62,0.5788616333007812,True,REGULAR,USD,call,2026-04-17
