contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260220C00085000,2026-02-05 16:02:39+00:00,85.0,237.9,237.1,240.6,4.299988,1.8407481,10.0,177,3.313478278808593,True,REGULAR,USD,call,2026-02-20
GOOG260220C00090000,2026-01-16 15:23:39+00:00,90.0,241.18,232.1,235.7,0.0,0.0,1.0,14,3.2089863525390623,True,REGULAR,USD,call,2026-02-20
GOOG260220C00095000,2026-01-16 20:14:49+00:00,95.0,235.31,226.9,230.7,0.0,0.0,,6,3.0175805810546876,True,REGULAR,USD,call,2026-02-20
GOOG260220C00100000,2025-10-31 14:51:23+00:00,100.0,182.0,215.1,218.45,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,2026-02-20
GOOG260220C00105000,2026-02-03 17:37:10+00:00,105.0,237.04,217.15,220.65,0.0,0.0,1.0,2,2.8408232104492184,True,REGULAR,USD,call,2026-02-20
GOOG260220C00110000,2026-01-21 16:42:23+00:00,110.0,219.97,212.15,215.7,0.0,0.0,5.0,39,2.7441437646484372,True,REGULAR,USD,call,2026-02-20
GOOG260220C00115000,2026-01-26 17:16:09+00:00,115.0,221.36,207.1,210.7,0.0,0.0,2.0,0,2.6250034375,True,REGULAR,USD,call,2026-02-20
GOOG260220C00120000,2026-02-05 15:36:09+00:00,120.0,197.98,202.0,205.45,0.0,0.0,1.0,14,2.42969142578125,True,REGULAR,USD,call,2026-02-20
GOOG260220C00125000,2026-02-05 15:35:50+00:00,125.0,193.05,196.9,200.75,0.0,0.0,1.0,2,2.3906290234374996,True,REGULAR,USD,call,2026-02-20
GOOG260220C00130000,2026-02-05 20:33:29+00:00,130.0,200.78,192.15,195.7,0.0,0.0,17.0,32,2.3466838208007808,True,REGULAR,USD,call,2026-02-20
GOOG260220C00135000,2026-01-08 18:23:33+00:00,135.0,192.75,187.05,190.6,0.0,0.0,1.0,16,2.2119185327148427,True,REGULAR,USD,call,2026-02-20
GOOG260220C00140000,2026-01-23 14:30:08+00:00,140.0,192.27,182.2,185.7,0.0,0.0,1.0,29,2.1816451708984372,True,REGULAR,USD,call,2026-02-20
GOOG260220C00145000,2026-01-15 16:50:29+00:00,145.0,188.04,177.0,180.5,0.0,0.0,30.0,43,2.010747160644531,True,REGULAR,USD,call,2026-02-20
GOOG260220C00150000,2026-02-06 20:48:26+00:00,150.0,173.55,172.2,175.6,-10.899994,-5.909457,1.0,44,1.998046884765625,True,REGULAR,USD,call,2026-02-20
GOOG260220C00155000,2026-01-16 16:11:56+00:00,155.0,175.92,166.95,170.65,0.0,0.0,3.0,41,1.8798834130859374,True,REGULAR,USD,call,2026-02-20
GOOG260220C00160000,2026-02-06 20:37:45+00:00,160.0,162.8,162.1,165.75,-17.270004,-9.590716,10.0,63,1.85546947265625,True,REGULAR,USD,call,2026-02-20
GOOG260220C00165000,2026-02-06 19:14:25+00:00,165.0,160.37,157.4,160.05,-15.950012,-9.046059,3.0,35,1.7041030419921874,True,REGULAR,USD,call,2026-02-20
GOOG260220C00170000,2026-02-04 15:53:40+00:00,170.0,165.05,152.35,155.65,0.0,0.0,1.0,67,1.7368177221679688,True,REGULAR,USD,call,2026-02-20
GOOG260220C00175000,2026-02-04 17:10:06+00:00,175.0,159.2,147.4,150.7,0.0,0.0,1.0,2026,1.6826187744140624,True,REGULAR,USD,call,2026-02-20
GOOG260220C00180000,2026-02-06 16:05:51+00:00,180.0,142.15,142.55,145.75,-12.130005,-7.862332,1.0,168,1.6435564697265623,True,REGULAR,USD,call,2026-02-20
GOOG260220C00185000,2026-02-05 17:32:05+00:00,185.0,138.82,137.7,140.2,0.0,0.0,10.0,367,1.5180688159179687,True,REGULAR,USD,call,2026-02-20
GOOG260220C00190000,2026-02-06 17:41:20+00:00,190.0,132.9,132.65,135.25,-7.4400024,-5.3014126,8.0,554,1.4541042919921874,True,REGULAR,USD,call,2026-02-20
GOOG260220C00195000,2026-02-06 20:03:43+00:00,195.0,127.65,127.7,130.75,-8.749992,-6.414951,6.0,312,1.464358146972656,True,REGULAR,USD,call,2026-02-20
GOOG260220C00200000,2026-02-06 20:24:29+00:00,200.0,123.05,123.15,125.25,-8.309998,-6.3261247,7.0,671,1.3950225561523437,True,REGULAR,USD,call,2026-02-20
GOOG260220C00205000,2026-02-06 20:58:26+00:00,205.0,119.11,117.75,120.55,-1.3899994,-1.1535264,6.0,265,1.3212924560546875,True,REGULAR,USD,call,2026-02-20
