contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG260821C00190000,2026-02-03 17:02:17+00:00,190.0,159.65,138.0,141.15,0.0,0.0,10,15,0.6157264990234376,True,REGULAR,USD,call,2026-08-21
GOOG260821C00200000,2026-02-05 17:04:01+00:00,200.0,129.0,128.55,131.5,0.0,0.0,1,7,0.5803874969482423,True,REGULAR,USD,call,2026-08-21
GOOG260821C00210000,2026-02-05 16:15:21+00:00,210.0,117.0,119.6,122.2,0.0,0.0,1,2,0.5555464367675782,True,REGULAR,USD,call,2026-08-21
GOOG260821C00220000,2026-02-05 15:21:11+00:00,220.0,108.0,110.75,113.25,0.0,0.0,1,4,0.5341538284301758,True,REGULAR,USD,call,2026-08-21
GOOG260821C00230000,2026-02-05 19:17:16+00:00,230.0,109.32,102.0,104.55,0.0,0.0,1,1,0.5141650146484374,True,REGULAR,USD,call,2026-08-21
GOOG260821C00250000,2026-02-06 15:14:18+00:00,250.0,83.56,85.1,87.7,3.5599976,4.449997,2,3,0.4977162045288086,True,REGULAR,USD,call,2026-08-21
GOOG260821C00265000,2026-02-06 14:55:05+00:00,265.0,74.95,73.3,75.85,-1.4500046,-1.8979118,3,8,0.47272255798339846,True,REGULAR,USD,call,2026-08-21
GOOG260821C00275000,2026-02-05 15:22:18+00:00,275.0,68.38,65.9,68.2,4.4799957,7.0109477,1,16,0.4557854714965821,True,REGULAR,USD,call,2026-08-21
GOOG260821C00280000,2026-02-06 20:32:23+00:00,280.0,63.4,62.35,64.65,-4.779999,-7.010852,2,5,0.44968201690673826,True,REGULAR,USD,call,2026-08-21
GOOG260821C00285000,2026-02-06 20:45:22+00:00,285.0,59.53,58.7,61.2,3.3499985,5.9629736,16,3,0.4439142523193359,True,REGULAR,USD,call,2026-08-21
GOOG260821C00290000,2026-02-05 19:50:42+00:00,290.0,57.03,55.45,57.85,-3.6200027,-5.968677,6,15,0.43839062591552735,True,REGULAR,USD,call,2026-08-21
