contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
GOOG270319C00165000,2026-02-06 20:41:22+00:00,165.0,167.2,167.0,170.45,-11.75,-6.5660796,7.0,13,0.6028787271118167,True,REGULAR,USD,call,2027-03-19
GOOG270319C00170000,2026-02-05 14:46:10+00:00,170.0,164.0,162.5,166.0,0.0,0.0,1.0,6,0.5910075079345705,True,REGULAR,USD,call,2027-03-19
GOOG270319C00180000,2026-01-27 15:33:35+00:00,180.0,170.5,153.0,157.0,0.0,0.0,,1,0.5621992022705078,True,REGULAR,USD,call,2027-03-19
GOOG270319C00185000,2026-01-29 17:42:17+00:00,185.0,160.59,149.0,152.5,0.0,0.0,,27,0.5540510903930665,True,REGULAR,USD,call,2027-03-19
GOOG270319C00200000,2026-02-05 16:56:34+00:00,200.0,137.15,136.5,140.0,0.0,0.0,1.0,4,0.5312852047729493,True,REGULAR,USD,call,2027-03-19
GOOG270319C00210000,2026-02-06 15:10:06+00:00,210.0,128.59,128.0,131.5,-3.4100037,-2.583336,1.0,13,0.5123034609985352,True,REGULAR,USD,call,2027-03-19
GOOG270319C00215000,2026-01-26 17:50:25+00:00,215.0,137.58,124.0,127.5,0.0,0.0,,1,0.5056506954956054,True,REGULAR,USD,call,2027-03-19
GOOG270319C00230000,2026-01-29 14:57:52+00:00,230.0,122.22,111.5,116.0,0.0,0.0,,2,0.5085498364257812,True,REGULAR,USD,call,2027-03-19
GOOG270319C00240000,2026-02-03 14:49:30+00:00,240.0,126.38,104.5,108.5,0.0,0.0,1.0,12,0.4958699095153809,True,REGULAR,USD,call,2027-03-19
GOOG270319C00245000,2026-02-05 17:25:00+00:00,245.0,102.0,101.0,104.5,0.0,0.0,2.0,1,0.4864553308105469,True,REGULAR,USD,call,2027-03-19
GOOG270319C00250000,2026-02-06 14:39:23+00:00,250.0,97.75,97.5,101.0,-11.25,-10.321101,3.0,12,0.48174041213989255,True,REGULAR,USD,call,2027-03-19
GOOG270319C00260000,2026-02-06 19:27:59+00:00,260.0,92.48,90.0,94.0,-1.0299988,-1.1014851,3.0,6,0.47095255615234377,True,REGULAR,USD,call,2027-03-19
GOOG270319C00265000,2026-02-05 19:33:20+00:00,265.0,93.75,86.95,90.5,0.0,0.0,2.0,2,0.4649406533813477,True,REGULAR,USD,call,2027-03-19
GOOG270319C00270000,2026-02-05 18:07:51+00:00,270.0,86.32,83.5,87.5,0.0,0.0,2.0,6,0.46297228927612305,True,REGULAR,USD,call,2027-03-19
GOOG270319C00280000,2026-02-06 17:01:47+00:00,280.0,78.0,77.0,81.0,-6.9100037,-8.138032,7.0,8,0.45313046875,True,REGULAR,USD,call,2027-03-19
GOOG270319C00285000,2026-02-05 20:56:42+00:00,285.0,82.3,74.5,78.0,0.0,0.0,7.0,12,0.44966675827026364,True,REGULAR,USD,call,2027-03-19
GOOG270319C00290000,2026-02-06 17:22:21+00:00,290.0,71.5,71.0,75.0,-0.15000153,-0.20935315,1.0,29,0.4457147714233398,True,REGULAR,USD,call,2027-03-19
GOOG270319C00295000,2026-02-06 19:57:02+00:00,295.0,69.0,68.0,72.0,-15.5,-18.343195,2.0,2,0.4413050254821777,True,REGULAR,USD,call,2027-03-19
GOOG270319C00300000,2026-02-06 20:13:34+00:00,300.0,66.6,65.0,69.5,-6.4000015,-8.767125,13.0,37,0.44043528320312497,True,REGULAR,USD,call,2027-03-19
GOOG270319C00305000,2026-02-06 16:10:09+00:00,305.0,63.64,62.5,66.5,-9.620003,-13.131316,8.0,9,0.4351100190734864,True,REGULAR,USD,call,2027-03-19
GOOG270319C00310000,2026-02-05 15:37:52+00:00,310.0,58.8,60.0,64.0,0.0,0.0,6.0,8,0.4332332067871094,True,REGULAR,USD,call,2027-03-19
GOOG270319C00315000,2026-02-05 20:08:59+00:00,315.0,64.7,57.45,61.5,0.0,0.0,8.0,11,0.43086811813354503,True,REGULAR,USD,call,2027-03-19
GOOG270319C00320000,2026-02-06 18:37:46+00:00,320.0,57.85,55.1,58.9,-1.0200005,-1.7326319,22.0,58,0.4272823385620118,True,REGULAR,USD,call,2027-03-19
GOOG270319C00325000,2026-02-06 19:34:45+00:00,325.0,54.76,52.0,56.5,1.0399971,1.9359589,40.0,53,0.42473414627075196,False,REGULAR,USD,call,2027-03-19
GOOG270319C00330000,2026-02-06 19:08:36+00:00,330.0,51.95,51.4,52.0,-1.75,-3.2588453,28.0,110,0.40607283386230464,False,REGULAR,USD,call,2027-03-19
GOOG270319C00335000,2026-02-06 18:39:21+00:00,335.0,49.7,49.15,49.7,-5.029999,-9.19057,5.0,29,0.40344834838867194,False,REGULAR,USD,call,2027-03-19
GOOG270319C00340000,2026-02-06 18:46:34+00:00,340.0,48.6,47.05,47.5,2.2999992,4.967601,4.0,158,0.40109851837158206,False,REGULAR,USD,call,2027-03-19
GOOG270319C00345000,2026-02-06 16:47:58+00:00,345.0,45.0,44.9,45.45,-1.3100014,-2.8287656,3.0,7,0.3993895510864258,False,REGULAR,USD,call,2027-03-19
GOOG270319C00350000,2026-02-06 19:32:34+00:00,350.0,43.95,42.9,43.5,-4.739998,-9.735055,2.0,60,0.3979399806213379,False,REGULAR,USD,call,2027-03-19
GOOG270319C00355000,2026-02-05 17:48:52+00:00,355.0,42.6,40.95,41.45,0.0,0.0,42.0,21,0.3953002365112305,False,REGULAR,USD,call,2027-03-19
GOOG270319C00360000,2026-02-06 17:09:26+00:00,360.0,38.79,39.1,39.7,1.0400009,2.7549694,12.0,82,0.39441523559570313,False,REGULAR,USD,call,2027-03-19
GOOG270319C00365000,2026-02-06 15:44:46+00:00,365.0,37.35,37.3,37.85,1.3999977,3.8942912,1.0,69,0.39235531967163084,False,REGULAR,USD,call,2027-03-19
GOOG270319C00370000,2026-02-04 16:59:03+00:00,370.0,35.85,35.6,36.15,-7.3500023,-17.013893,5.0,49,0.3909667837524414,False,REGULAR,USD,call,2027-03-19
GOOG270319C00375000,2026-02-05 20:21:09+00:00,375.0,38.95,33.95,34.55,0.0,0.0,2.0,5,0.3898681619262696,False,REGULAR,USD,call,2027-03-19
GOOG270319C00380000,2026-02-06 20:48:20+00:00,380.0,32.5,32.2,32.9,1.5,4.8387094,4.0,6,0.3879913496398925,False,REGULAR,USD,call,2027-03-19
GOOG270319C00385000,2026-02-06 16:47:58+00:00,385.0,31.15,30.85,31.4,-0.29000092,-0.92239475,5.0,9,0.386801175994873,False,REGULAR,USD,call,2027-03-19
GOOG270319C00390000,2026-02-06 16:46:58+00:00,390.0,29.8,29.4,30.0,-4.549999,-13.2459955,1.0,8,0.38597720962524407,False,REGULAR,USD,call,2027-03-19
GOOG270319C00395000,2026-02-06 16:22:00+00:00,395.0,27.95,28.05,28.6,-2.2999992,-7.6033034,22.0,9,0.3847412600708008,False,REGULAR,USD,call,2027-03-19
GOOG270319C00400000,2026-02-06 20:50:36+00:00,400.0,27.15,26.7,27.25,-0.32999992,-1.2008731,18.0,1115,0.38349005187988283,False,REGULAR,USD,call,2027-03-19
GOOG270319C00410000,2026-02-05 17:19:24+00:00,410.0,24.65,24.25,24.8,0.0,0.0,3.0,6,0.3817810845947265,False,REGULAR,USD,call,2027-03-19
GOOG270319C00420000,2026-02-06 16:45:07+00:00,420.0,21.96,22.0,22.6,0.01999855,0.091151096,1.0,27,0.380590910949707,False,REGULAR,USD,call,2027-03-19
GOOG270319C00430000,2026-02-05 15:56:28+00:00,430.0,19.75,20.0,20.6,0.0,0.0,5.0,39,0.37962961685180663,False,REGULAR,USD,call,2027-03-19
GOOG270319C00440000,2026-02-06 17:27:00+00:00,440.0,18.57,18.15,18.75,-5.4799995,-22.785862,8.0,226,0.3785920295715332,False,REGULAR,USD,call,2027-03-19
GOOG270319C00450000,2026-02-06 20:56:38+00:00,450.0,16.9,16.5,17.05,-7.1000004,-29.583336,6.0,52,0.37755444229125973,False,REGULAR,USD,call,2027-03-19
GOOG270319C00460000,2026-02-05 17:15:46+00:00,460.0,15.55,15.05,15.6,0.0,0.0,10.0,19,0.3775391836547851,False,REGULAR,USD,call,2027-03-19
GOOG270319C00470000,2026-02-03 19:28:38+00:00,470.0,20.0,13.7,14.2,0.0,0.0,2.0,3,0.37685254501342774,False,REGULAR,USD,call,2027-03-19
GOOG270319C00500000,2026-02-06 20:00:17+00:00,500.0,10.5,10.5,10.9,-1.4499998,-12.133889,9.0,168,0.3773255627441406,False,REGULAR,USD,call,2027-03-19
GOOG270319P00170000,2026-02-02 18:47:59+00:00,170.0,2.4,2.88,3.25,0.0,0.0,3.0,5,0.4170590521240234,False,REGULAR,USD,put,2027-03-19
GOOG270319P00180000,2026-01-30 18:16:36+00:00,180.0,3.25,3.65,4.05,0.0,0.0,,1,0.40704938659667966,False,REGULAR,USD,put,2027-03-19
GOOG270319P00195000,2026-02-02 20:50:07+00:00,195.0,5.2,5.2,5.6,0.8999996,20.930223,3.0,26,0.3942931665039063,False,REGULAR,USD,put,2027-03-19
GOOG270319P00205000,2026-01-22 15:31:38+00:00,205.0,5.98,6.4,6.85,0.0,0.0,,1,0.3860840200805663,False,REGULAR,USD,put,2027-03-19
GOOG270319P00225000,2026-01-27 15:34:53+00:00,225.0,8.6,9.5,10.05,0.0,0.0,,15,0.37172564315795903,False,REGULAR,USD,put,2027-03-19
GOOG270319P00240000,2026-01-30 15:12:27+00:00,240.0,12.67,12.6,13.1,1.5699997,14.14414,,2,0.36179227081298826,False,REGULAR,USD,put,2027-03-19
GOOG270319P00250000,2026-02-05 14:41:24+00:00,250.0,15.2,14.95,15.5,-0.19999981,-1.2987001,1.0,20,0.35574985076904286,False,REGULAR,USD,put,2027-03-19
GOOG270319P00255000,2026-01-26 14:36:17+00:00,255.0,15.78,16.2,16.8,0.0,0.0,,1,0.3526981234741211,False,REGULAR,USD,put,2027-03-19
GOOG270319P00260000,2026-02-04 17:36:28+00:00,260.0,17.45,17.65,18.15,0.0,0.0,20.0,35,0.34944803390502926,False,REGULAR,USD,put,2027-03-19
GOOG270319P00280000,2026-02-05 20:46:19+00:00,280.0,24.14,23.9,24.45,0.9200001,3.9621022,1.0,93,0.33801931518554684,False,REGULAR,USD,put,2027-03-19
GOOG270319P00285000,2026-01-28 20:16:13+00:00,285.0,23.25,25.65,26.25,0.0,0.0,,1,0.33542534698486326,False,REGULAR,USD,put,2027-03-19
GOOG270319P00290000,2026-02-04 20:25:27+00:00,290.0,26.24,27.6,28.1,0.0,0.0,2.0,72,0.33257198196411136,False,REGULAR,USD,put,2027-03-19
GOOG270319P00300000,2026-02-06 18:40:49+00:00,300.0,31.41,31.6,32.15,-0.5100002,-1.5977452,60.0,7,0.3277197355651856,False,REGULAR,USD,put,2027-03-19
GOOG270319P00310000,2026-01-21 16:15:54+00:00,310.0,34.5,35.95,36.5,0.0,0.0,,1,0.3225623164367675,False,REGULAR,USD,put,2027-03-19
GOOG270319P00315000,2026-02-05 15:54:45+00:00,315.0,41.24,38.15,38.8,0.0,0.0,1.0,2,0.31996834823608394,False,REGULAR,USD,put,2027-03-19
GOOG270319P00320000,2026-02-06 20:49:12+00:00,320.0,40.96,40.55,41.2,3.2199974,8.532054,6.0,1,0.31748119049072265,False,REGULAR,USD,put,2027-03-19
GOOG270319P00330000,2026-02-05 19:18:47+00:00,330.0,43.61,45.65,46.25,0.0,0.0,1.0,7,0.3124458404541015,True,REGULAR,USD,put,2027-03-19
GOOG270319P00335000,2026-01-27 19:41:42+00:00,335.0,44.66,48.25,48.9,0.0,0.0,,1,0.30989764816284177,True,REGULAR,USD,put,2027-03-19
GOOG270319P00340000,2026-02-05 20:35:48+00:00,340.0,49.55,51.15,51.65,0.0,0.0,2.0,5,0.3074410076904296,True,REGULAR,USD,put,2027-03-19
GOOG270319P00350000,2026-01-22 15:28:25+00:00,350.0,56.17,56.75,57.4,2.1899986,4.0570555,1.0,2,0.30249720947265624,True,REGULAR,USD,put,2027-03-19
GOOG270319P00380000,2026-01-29 15:04:28+00:00,380.0,73.97,76.15,76.65,0.0,0.0,,1,0.28757426300048816,True,REGULAR,USD,put,2027-03-19
