contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260313C00190000,2026-02-05 17:09:12+00:00,190.0,85.48,88.1,91.45,0.0,0.0,1.0,1,0.7994404821777343,True,REGULAR,USD,call,2026-03-13
AAPL260313C00220000,2026-01-29 15:17:55+00:00,220.0,38.85,59.15,61.3,0.0,0.0,,2,0.5772747351074219,True,REGULAR,USD,call,2026-03-13
AAPL260313C00235000,2026-02-03 20:47:54+00:00,235.0,36.25,44.8,46.8,0.0,0.0,1.0,27,0.5396774548339844,True,REGULAR,USD,call,2026-03-13
AAPL260313C00240000,2026-02-05 15:15:08+00:00,240.0,36.65,39.15,42.0,0.0,0.0,15.0,33,0.5028125891113282,True,REGULAR,USD,call,2026-03-13
AAPL260313C00245000,2026-02-05 15:22:22+00:00,245.0,36.0,35.5,36.65,3.0,9.090909,2.0,10,0.4396418341064453,True,REGULAR,USD,call,2026-03-13
AAPL260313C00250000,2026-02-06 14:49:18+00:00,250.0,31.16,29.75,31.95,4.01,14.769798,1.0,50,0.4063780065917969,True,REGULAR,USD,call,2026-03-13
AAPL260313C00255000,2026-02-06 17:00:41+00:00,255.0,26.55,26.35,27.75,2.1299992,8.722355,42.0,159,0.3903259210205078,True,REGULAR,USD,call,2026-03-13
AAPL260313C00260000,2026-02-06 16:24:46+00:00,260.0,22.7,21.15,22.6,2.67,13.330005,40.0,333,0.33447931152343746,True,REGULAR,USD,call,2026-03-13
AAPL260313C00265000,2026-02-06 16:55:24+00:00,265.0,18.35,17.35,19.3,0.5,2.8011203,14.0,495,0.3394841442871094,True,REGULAR,USD,call,2026-03-13
AAPL260313C00270000,2026-02-06 17:10:40+00:00,270.0,14.48,14.45,14.55,1.4299994,10.9578495,74.0,574,0.28955788574218744,True,REGULAR,USD,call,2026-03-13
AAPL260313C00275000,2026-02-06 17:00:34+00:00,275.0,11.0,11.05,11.15,0.6999998,6.796115,77.0,1488,0.2738109729003906,True,REGULAR,USD,call,2026-03-13
AAPL260313C00280000,2026-02-06 17:00:24+00:00,280.0,8.06,8.15,8.3,0.8600006,11.944453,495.0,1123,0.2628857891845704,False,REGULAR,USD,call,2026-03-13
AAPL260313C00285000,2026-02-06 16:59:30+00:00,285.0,5.65,5.65,5.8,0.4000001,7.619049,91.0,322,0.24951922363281248,False,REGULAR,USD,call,2026-03-13
AAPL260313C00290000,2026-02-06 16:50:25+00:00,290.0,3.95,3.8,3.9,0.43000007,12.215911,204.0,1571,0.24018093811035152,False,REGULAR,USD,call,2026-03-13
AAPL260313C00295000,2026-02-06 16:38:23+00:00,295.0,2.5,2.36,2.42,0.19000006,8.225111,4149.0,2203,0.22974403076171873,False,REGULAR,USD,call,2026-03-13
AAPL260313C00300000,2026-02-06 17:05:54+00:00,300.0,1.5,1.43,1.48,0.13999999,10.294116,190.0,1022,0.22467816345214842,False,REGULAR,USD,call,2026-03-13
AAPL260313C00305000,2026-02-06 17:01:36+00:00,305.0,0.92,0.88,0.92,0.04000002,4.545457,231.0,71,0.2243729907226562,False,REGULAR,USD,call,2026-03-13
AAPL260313C00310000,2026-02-06 17:04:16+00:00,310.0,0.58,0.55,0.59,0.00999999,1.666665,17.0,63,0.22730264892578123,False,REGULAR,USD,call,2026-03-13
AAPL260313C00315000,2026-02-06 16:39:19+00:00,315.0,0.38,0.35,0.39,0.00999999,2.7027001,16.0,741,0.23218541259765624,False,REGULAR,USD,call,2026-03-13
