contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260306C00110000,2026-01-28 15:31:05+00:00,110.0,146.3,167.55,171.1,0.0,0.0,,2,1.8037119189453121,True,REGULAR,USD,call,2026-03-06
AAPL260306C00125000,2026-01-28 19:37:44+00:00,125.0,131.06,152.5,156.3,0.0,0.0,,1,1.5957051464843748,True,REGULAR,USD,call,2026-03-06
AAPL260306C00135000,2026-01-28 19:39:29+00:00,135.0,120.91,142.55,146.1,0.0,0.0,,1,1.4409207641601562,True,REGULAR,USD,call,2026-03-06
AAPL260306C00145000,2026-01-28 19:39:06+00:00,145.0,110.93,132.65,136.15,0.0,0.0,,1,1.3300814746093748,True,REGULAR,USD,call,2026-03-06
AAPL260306C00150000,2026-01-23 17:32:46+00:00,150.0,99.02,127.7,131.35,0.0,0.0,1.0,1,1.2932164245605469,True,REGULAR,USD,call,2026-03-06
AAPL260306C00165000,2026-01-28 20:43:13+00:00,165.0,91.64,113.0,116.1,0.0,0.0,,1,1.1232953991699217,True,REGULAR,USD,call,2026-03-06
AAPL260306C00175000,2026-01-29 20:10:41+00:00,175.0,83.69,103.05,106.1,0.0,0.0,,2,1.0185595947265624,True,REGULAR,USD,call,2026-03-06
AAPL260306C00190000,2026-02-02 14:53:12+00:00,190.0,74.0,88.3,90.75,0.0,0.0,,1,0.8586439916992188,True,REGULAR,USD,call,2026-03-06
AAPL260306C00200000,2026-02-04 20:31:27+00:00,200.0,77.77,78.35,80.8,0.0,0.0,1.0,48,0.7683128637695313,True,REGULAR,USD,call,2026-03-06
AAPL260306C00205000,2026-01-26 20:54:00+00:00,205.0,51.93,73.35,75.85,0.0,0.0,,1,0.7241238525390624,True,REGULAR,USD,call,2026-03-06
AAPL260306C00210000,2026-02-04 15:33:06+00:00,210.0,66.76,68.3,71.15,0.0,0.0,,36,0.6910431286621095,True,REGULAR,USD,call,2026-03-06
AAPL260306C00215000,2026-02-02 19:29:45+00:00,215.0,52.17,63.5,65.95,0.0,0.0,2.0,3,0.6446568737792968,True,REGULAR,USD,call,2026-03-06
AAPL260306C00220000,2026-02-06 16:15:31+00:00,220.0,59.51,58.15,60.55,2.9799995,5.2715364,5.0,5,0.5610395458984375,True,REGULAR,USD,call,2026-03-06
AAPL260306C00225000,2026-02-04 18:25:46+00:00,225.0,50.82,53.6,56.1,0.0,0.0,1.0,7,0.5647016186523439,True,REGULAR,USD,call,2026-03-06
AAPL260306C00230000,2026-02-04 15:51:45+00:00,230.0,50.28,48.7,51.2,3.3199997,7.069846,3.0,22,0.5275926147460939,True,REGULAR,USD,call,2026-03-06
AAPL260306C00235000,2026-02-06 16:51:05+00:00,235.0,45.05,44.45,46.1,2.829998,6.70298,25.0,96,0.5056201782226561,True,REGULAR,USD,call,2026-03-06
AAPL260306C00240000,2026-02-06 16:15:53+00:00,240.0,40.13,38.95,41.45,3.5300026,9.644815,2.0,36,0.5301560656738282,True,REGULAR,USD,call,2026-03-06
AAPL260306C00245000,2026-02-06 17:06:42+00:00,245.0,35.35,35.2,35.65,3.539999,11.128573,22.0,55,0.43494217407226565,True,REGULAR,USD,call,2026-03-06
AAPL260306C00250000,2026-02-06 17:10:32+00:00,250.0,30.71,30.55,30.9,2.3899994,8.439263,170.0,359,0.40015248291015626,True,REGULAR,USD,call,2026-03-06
AAPL260306C00255000,2026-02-06 16:19:02+00:00,255.0,25.98,25.95,26.25,2.1800003,9.159665,9.0,771,0.36743796630859377,True,REGULAR,USD,call,2026-03-06
AAPL260306C00260000,2026-02-06 16:51:01+00:00,260.0,21.7,21.5,21.75,1.4000015,6.8965597,99.0,831,0.33728690063476563,True,REGULAR,USD,call,2026-03-06
AAPL260306C00265000,2026-02-06 17:05:52+00:00,265.0,17.43,17.35,17.5,1.4800005,9.279,60.0,1141,0.31140825317382803,True,REGULAR,USD,call,2026-03-06
AAPL260306C00270000,2026-02-06 17:06:22+00:00,270.0,13.55,13.55,13.65,1.3900003,11.430923,462.0,2317,0.2916330603027343,True,REGULAR,USD,call,2026-03-06
AAPL260306C00275000,2026-02-06 17:02:02+00:00,275.0,10.21,10.15,10.25,1.1099997,12.197799,179.0,2351,0.275825112915039,True,REGULAR,USD,call,2026-03-06
