contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260417C00120000,2026-02-03 18:57:19+00:00,120.0,151.0,158.25,161.6,0.0,0.0,1.0,14,1.1408734362792967,True,REGULAR,USD,call,2026-04-17
AAPL260417C00125000,2026-01-21 15:24:10+00:00,125.0,123.33,153.5,156.6,0.0,0.0,1.0,6,1.1066939196777343,True,REGULAR,USD,call,2026-04-17
AAPL260417C00130000,2026-02-04 14:47:46+00:00,130.0,147.95,148.55,151.65,0.0,0.0,3.0,145,1.0644578027343752,True,REGULAR,USD,call,2026-04-17
AAPL260417C00135000,2026-02-06 15:00:01+00:00,135.0,144.55,144.2,146.3,4.2900085,3.0586116,1642.0,1732,1.0341845166015626,True,REGULAR,USD,call,2026-04-17
AAPL260417C00140000,2026-02-05 17:33:08+00:00,140.0,135.31,138.6,141.75,0.0,0.0,37.0,25,0.9809572216796876,True,REGULAR,USD,call,2026-04-17
AAPL260417C00145000,2026-02-05 20:50:48+00:00,145.0,132.28,133.65,136.8,0.0,0.0,17.0,79,0.9425054577636718,True,REGULAR,USD,call,2026-04-17
AAPL260417C00150000,2026-02-05 18:32:51+00:00,150.0,125.55,128.45,131.85,0.0,0.0,37.0,20,0.8930674755859375,True,REGULAR,USD,call,2026-04-17
AAPL260417C00155000,2026-02-06 15:16:59+00:00,155.0,125.02,124.4,126.35,3.2299957,2.6521025,175.0,414,0.8728040063476561,True,REGULAR,USD,call,2026-04-17
AAPL260417C00160000,2026-02-03 17:35:46+00:00,160.0,110.3,118.8,121.95,0.0,0.0,1.0,4,0.8325212060546874,True,REGULAR,USD,call,2026-04-17
AAPL260417C00165000,2026-01-12 14:30:02+00:00,165.0,95.72,113.9,116.9,0.0,0.0,1.0,8,0.7956563403320311,True,REGULAR,USD,call,2026-04-17
AAPL260417C00170000,2026-02-04 15:47:46+00:00,170.0,107.7,108.95,112.05,0.0,0.0,5.0,562,0.7652611364746094,True,REGULAR,USD,call,2026-04-17
AAPL260417C00175000,2026-02-06 15:15:02+00:00,175.0,105.85,104.0,107.05,22.36,26.78165,1.0,85,0.7297390307617188,True,REGULAR,USD,call,2026-04-17
AAPL260417C00180000,2026-02-02 15:02:49+00:00,180.0,85.1,99.1,102.15,0.0,0.0,2.0,155,0.700198310546875,True,REGULAR,USD,call,2026-04-17
AAPL260417C00185000,2026-01-21 18:02:28+00:00,185.0,63.2,94.15,97.2,0.0,0.0,1.0,38,0.6676058630371096,True,REGULAR,USD,call,2026-04-17
AAPL260417C00190000,2026-02-06 16:08:50+00:00,190.0,90.42,89.65,91.9,4.9799957,5.8286467,7.0,115,0.63867548828125,True,REGULAR,USD,call,2026-04-17
AAPL260417C00195000,2026-02-05 16:09:27+00:00,195.0,80.55,84.5,87.45,0.0,0.0,1.0,220,0.6156044299316408,True,REGULAR,USD,call,2026-04-17
AAPL260417C00200000,2026-02-05 20:36:38+00:00,200.0,81.1,80.35,82.0,3.0,3.8412292,1.0,530,0.5920450952148439,True,REGULAR,USD,call,2026-04-17
AAPL260417C00205000,2026-02-02 19:18:08+00:00,205.0,76.75,75.5,77.4,12.550003,19.548292,7.0,544,0.5715374877929689,True,REGULAR,USD,call,2026-04-17
AAPL260417C00210000,2026-02-06 15:10:19+00:00,210.0,71.61,70.6,71.9,2.9899979,4.357327,3.0,1004,0.527470545654297,True,REGULAR,USD,call,2026-04-17
AAPL260417C00215000,2026-02-05 19:03:05+00:00,215.0,63.0,65.7,66.9,0.0,0.0,13.0,2719,0.523320196533203,True,REGULAR,USD,call,2026-04-17
AAPL260417C00220000,2026-02-06 17:00:08+00:00,220.0,61.45,61.1,61.9,2.75,4.6848383,1.0,3540,0.48895774719238294,True,REGULAR,USD,call,2026-04-17
AAPL260417C00225000,2026-02-06 14:49:03+00:00,225.0,57.25,56.6,57.0,4.8899994,9.339189,17.0,1091,0.45898978515625005,True,REGULAR,USD,call,2026-04-17
AAPL260417C00230000,2026-02-06 16:18:02+00:00,230.0,52.0,51.9,52.25,2.0900002,4.1875377,17.0,1291,0.43445389770507814,True,REGULAR,USD,call,2026-04-17
AAPL260417C00235000,2026-02-06 16:12:28+00:00,235.0,47.01,47.25,47.6,4.0999985,9.554879,7.0,2471,0.412542495727539,True,REGULAR,USD,call,2026-04-17
AAPL260417C00240000,2026-02-06 16:27:12+00:00,240.0,42.8,42.75,43.05,2.3999977,5.940588,134.0,2982,0.3924621301269531,True,REGULAR,USD,call,2026-04-17
AAPL260417C00245000,2026-02-06 16:50:30+00:00,245.0,38.57,38.25,38.5,2.3199997,6.399999,41.0,3756,0.37067279724121094,True,REGULAR,USD,call,2026-04-17
AAPL260417C00250000,2026-02-06 17:07:37+00:00,250.0,34.15,33.95,34.15,2.1200027,6.6188035,73.0,5080,0.3526065716552734,True,REGULAR,USD,call,2026-04-17
AAPL260417C00255000,2026-02-06 16:13:04+00:00,255.0,29.22,29.65,29.95,0.8199997,2.887323,96.0,3302,0.3358220715332031,True,REGULAR,USD,call,2026-04-17
AAPL260417C00260000,2026-02-06 16:50:22+00:00,260.0,25.92,25.6,25.85,1.5200005,6.2295103,413.0,11646,0.3183967086791991,True,REGULAR,USD,call,2026-04-17
AAPL260417C00265000,2026-02-06 16:50:22+00:00,265.0,21.9,21.85,22.0,1.2999992,6.3106756,42.0,4107,0.3031991067504882,True,REGULAR,USD,call,2026-04-17
AAPL260417C00270000,2026-02-06 17:07:04+00:00,270.0,18.42,18.4,18.5,1.0699997,6.1671453,868.0,6316,0.2913889221191405,True,REGULAR,USD,call,2026-04-17
AAPL260417C00275000,2026-02-06 17:02:53+00:00,275.0,15.1,15.05,15.2,1.0700006,7.626519,410.0,6926,0.2787852883911133,True,REGULAR,USD,call,2026-04-17
AAPL260417C00280000,2026-02-06 17:05:07+00:00,280.0,12.3,12.15,12.25,0.9300003,8.179422,1100.0,11334,0.2678906219482422,False,REGULAR,USD,call,2026-04-17
AAPL260417C00285000,2026-02-06 17:05:05+00:00,285.0,9.7,9.6,9.7,0.6499996,7.1823163,1085.0,9768,0.2591016473388672,False,REGULAR,USD,call,2026-04-17
AAPL260417C00290000,2026-02-06 17:02:53+00:00,290.0,7.4,7.35,7.45,0.44000006,6.3218403,522.0,9465,0.24994646545410154,False,REGULAR,USD,call,2026-04-17
AAPL260417C00295000,2026-02-06 17:00:08+00:00,295.0,5.55,5.5,5.6,0.2800002,5.313097,534.0,8762,0.24243921630859372,False,REGULAR,USD,call,2026-04-17
AAPL260417C00300000,2026-02-06 17:06:15+00:00,300.0,4.11,4.1,4.15,0.17000008,4.3147225,1405.0,19200,0.23712921081542968,False,REGULAR,USD,call,2026-04-17
AAPL260417C00305000,2026-02-06 17:02:49+00:00,305.0,2.95,2.94,2.97,0.029999971,1.0273962,145.0,8905,0.23139196350097657,False,REGULAR,USD,call,2026-04-17
AAPL260417C00310000,2026-02-06 17:08:06+00:00,310.0,2.15,2.1,2.14,0.09000015,4.3689394,559.0,7339,0.22882851257324222,False,REGULAR,USD,call,2026-04-17
AAPL260417C00315000,2026-02-06 16:05:09+00:00,315.0,1.61,1.51,1.54,0.19000006,13.380286,146.0,3071,0.22772989074707028,False,REGULAR,USD,call,2026-04-17
AAPL260417C00320000,2026-02-06 17:06:05+00:00,320.0,1.09,1.06,1.09,0.01999998,1.869157,61.0,3285,0.22669230346679686,False,REGULAR,USD,call,2026-04-17
AAPL260417C00325000,2026-02-06 17:06:10+00:00,325.0,0.8,0.78,0.8,0.030000031,3.896108,25.0,7097,0.22840127075195313,False,REGULAR,USD,call,2026-04-17
AAPL260417C00330000,2026-02-06 17:06:10+00:00,330.0,0.57,0.56,0.59,0.06999999,13.999998,35.0,4739,0.2304764453125,False,REGULAR,USD,call,2026-04-17
AAPL260417C00335000,2026-02-05 15:50:03+00:00,335.0,0.45,0.42,0.44,0.07999998,21.621616,8.0,323,0.2332840344238281,False,REGULAR,USD,call,2026-04-17
AAPL260417C00340000,2026-02-06 17:05:45+00:00,340.0,0.31,0.31,0.33,0.03999999,15.38461,19.0,1337,0.23633576171874998,False,REGULAR,USD,call,2026-04-17
AAPL260417C00345000,2026-02-06 14:51:25+00:00,345.0,0.28,0.23,0.25,0.02000001,7.692312,2.0,103,0.2395095581054687,False,REGULAR,USD,call,2026-04-17
AAPL260417C00350000,2026-02-06 15:17:53+00:00,350.0,0.19,0.18,0.2,0.03999999,26.666658,5.0,4337,0.24463645996093752,False,REGULAR,USD,call,2026-04-17
AAPL260417C00360000,2026-02-06 16:54:09+00:00,360.0,0.12,0.12,0.13,0.009999998,9.090907,762.0,2314,0.25440198730468755,False,REGULAR,USD,call,2026-04-17
AAPL260417C00370000,2026-02-04 16:12:37+00:00,370.0,0.07,0.07,0.09,0.0,0.0,7.0,1977,0.2651440673828125,False,REGULAR,USD,call,2026-04-17
AAPL260417C00380000,2026-02-05 18:20:24+00:00,380.0,0.04,0.05,0.06,0.0,0.0,14.0,1528,0.273444765625,False,REGULAR,USD,call,2026-04-17
AAPL260417C00390000,2026-02-02 15:37:53+00:00,390.0,0.05,0.03,0.05,0.0,0.0,1.0,402,0.2880930566406249,False,REGULAR,USD,call,2026-04-17
AAPL260417C00400000,2026-02-06 15:26:00+00:00,400.0,0.03,0.02,0.03,0.01,50.0,10.0,13248,0.2910227148437499,False,REGULAR,USD,call,2026-04-17
AAPL260417C00410000,2026-02-06 16:22:57+00:00,410.0,0.03,0.01,0.03,-0.01,-25.0,1.0,48,0.3086006640625,False,REGULAR,USD,call,2026-04-17
AAPL260417C00420000,2026-01-29 17:37:12+00:00,420.0,0.03,0.01,0.04,0.0,0.0,1.0,275,0.335944140625,False,REGULAR,USD,call,2026-04-17
AAPL260417C00430000,2026-01-16 16:07:35+00:00,430.0,0.01,0.0,0.04,0.0,0.0,1.0,28,0.35156898437499995,False,REGULAR,USD,call,2026-04-17
