contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL270115C00005000,2026-02-02 18:36:34+00:00,5.0,260.6,272.3,276.2,0.0,0.0,48.0,56,2.5087927905273437,True,REGULAR,USD,call,2027-01-15
AAPL270115C00010000,2026-02-02 20:49:50+00:00,10.0,260.0,267.45,271.15,0.0,0.0,2.0,43,1.9521486767578127,True,REGULAR,USD,call,2027-01-15
AAPL270115C00015000,2025-11-07 20:25:47+00:00,15.0,252.65,245.85,249.65,0.0,0.0,200.0,188,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00020000,2026-02-02 18:49:43+00:00,20.0,245.64,257.55,261.2,0.0,0.0,6.0,19,1.4931665966796874,True,REGULAR,USD,call,2027-01-15
AAPL270115C00025000,2025-05-23 17:36:45+00:00,25.0,172.1,174.8,178.65,0.0,0.0,3.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00030000,2025-08-08 13:57:09+00:00,30.0,192.4,224.4,228.1,0.0,0.0,3.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00035000,2025-05-06 16:43:54+00:00,35.0,165.98,165.3,169.2,0.0,0.0,1.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00040000,2025-12-23 15:26:52+00:00,40.0,231.83,215.95,219.85,0.0,0.0,10.0,39,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00045000,2025-10-09 13:39:10+00:00,45.0,213.4,227.25,230.95,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00050000,2026-02-02 14:45:10+00:00,50.0,212.5,228.65,232.05,0.0,0.0,1.0,178,1.0610398510742187,True,REGULAR,USD,call,2027-01-15
AAPL270115C00060000,2026-01-26 18:11:36+00:00,60.0,196.2,219.0,222.45,0.0,0.0,1.0,122,0.9805910144042969,True,REGULAR,USD,call,2027-01-15
AAPL270115C00070000,2026-01-06 18:57:42+00:00,70.0,195.15,209.35,213.0,0.0,0.0,1.0,149,0.9162606030273439,True,REGULAR,USD,call,2027-01-15
AAPL270115C00080000,2026-01-30 20:41:08+00:00,80.0,183.4,199.8,203.3,0.0,0.0,45.0,329,0.8540053662109376,True,REGULAR,USD,call,2027-01-15
AAPL270115C00085000,2026-01-16 15:13:50+00:00,85.0,174.79,195.0,198.45,0.0,0.0,1.0,107,0.8247087841796874,True,REGULAR,USD,call,2027-01-15
AAPL270115C00090000,2026-01-22 20:24:47+00:00,90.0,191.88,190.2,193.55,29.800003,18.385984,87.0,308,0.7955342712402342,True,REGULAR,USD,call,2027-01-15
AAPL270115C00095000,2025-12-30 16:12:23+00:00,95.0,181.25,163.4,166.6,0.0,0.0,10.0,24,1.0000000000000003e-05,True,REGULAR,USD,call,2027-01-15
AAPL270115C00100000,2026-02-05 20:50:30+00:00,100.0,179.56,180.65,183.75,0.0,0.0,12.0,493,0.7423731817626953,True,REGULAR,USD,call,2027-01-15
AAPL270115C00105000,2026-01-09 16:02:53+00:00,105.0,157.0,175.9,179.3,0.0,0.0,10.0,68,0.7274807525634766,True,REGULAR,USD,call,2027-01-15
AAPL270115C00110000,2026-02-02 20:35:39+00:00,110.0,163.1,171.1,174.5,0.0,0.0,45.0,263,0.7044707287597658,True,REGULAR,USD,call,2027-01-15
AAPL270115C00115000,2026-02-05 18:10:25+00:00,115.0,163.38,166.45,169.75,0.0,0.0,1.0,98,0.6859162268066408,True,REGULAR,USD,call,2027-01-15
AAPL270115C00120000,2026-02-06 14:58:12+00:00,120.0,164.22,161.9,165.0,3.2200012,2.0000007,2.0,625,0.6693148303222658,True,REGULAR,USD,call,2027-01-15
AAPL270115C00125000,2026-02-03 16:10:12+00:00,125.0,149.8,157.15,160.3,0.0,0.0,1.0,279,0.6503330865478516,True,REGULAR,USD,call,2027-01-15
AAPL270115C00130000,2026-02-04 18:51:12+00:00,130.0,150.04,152.15,155.7,0.0,0.0,20.0,357,0.6293982373046876,True,REGULAR,USD,call,2027-01-15
AAPL270115C00135000,2026-02-02 20:32:56+00:00,135.0,139.16,147.7,150.8,0.0,0.0,22.0,1596,0.6126747717285157,True,REGULAR,USD,call,2027-01-15
AAPL270115C00140000,2026-01-29 20:20:10+00:00,140.0,124.64,143.1,145.55,0.0,0.0,1.0,1567,0.5891154370117189,True,REGULAR,USD,call,2027-01-15
AAPL270115C00145000,2026-02-02 15:02:21+00:00,145.0,124.5,138.5,140.8,0.0,0.0,2.0,6398,0.5730023168945313,True,REGULAR,USD,call,2027-01-15
AAPL270115C00150000,2026-02-06 16:39:05+00:00,150.0,135.0,134.15,136.45,3.25,2.466793,4.0,1729,0.5651288604736329,True,REGULAR,USD,call,2027-01-15
AAPL270115C00155000,2026-02-05 15:33:04+00:00,155.0,128.48,129.05,131.7,0.0,0.0,10.0,155,0.5429122857666018,True,REGULAR,USD,call,2027-01-15
AAPL270115C00160000,2026-02-05 15:28:57+00:00,160.0,123.25,124.7,126.8,0.0,0.0,1.0,686,0.5281419256591797,True,REGULAR,USD,call,2027-01-15
AAPL270115C00165000,2026-02-04 19:00:36+00:00,165.0,116.2,120.0,123.0,0.0,0.0,1.0,323,0.521367091064453,True,REGULAR,USD,call,2027-01-15
AAPL270115C00170000,2026-02-06 16:33:02+00:00,170.0,116.92,116.2,117.45,4.919998,4.3928556,40.0,1147,0.5051929364013672,True,REGULAR,USD,call,2027-01-15
