contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL281215C00005000,2026-02-02 16:00:04+00:00,5.0,257.89,270.3,278.4,0.0,0.0,2.0,619,1.4594753588867184,True,REGULAR,USD,call,2028-12-15
AAPL281215C00010000,2026-01-13 19:48:12+00:00,10.0,249.55,265.3,273.35,0.0,0.0,,0,1.1171919140625,True,REGULAR,USD,call,2028-12-15
AAPL281215C00035000,2026-01-26 16:18:50+00:00,35.0,221.31,244.0,248.5,0.0,0.0,,1,0.7977315148925781,True,REGULAR,USD,call,2028-12-15
AAPL281215C00040000,2026-02-06 16:19:19+00:00,40.0,241.15,239.5,244.0,9.019989,3.8857489,2.0,3,0.7698997619628907,True,REGULAR,USD,call,2028-12-15
AAPL281215C00050000,2026-02-02 14:55:40+00:00,50.0,215.84,230.5,235.5,0.0,0.0,4.0,12,0.7306545489501952,True,REGULAR,USD,call,2028-12-15
AAPL281215C00060000,2026-01-23 14:47:23+00:00,60.0,225.0,221.5,226.5,35.0,18.421053,10.0,10,0.6857941577148439,True,REGULAR,USD,call,2028-12-15
AAPL281215C00070000,2026-02-02 16:33:00+00:00,70.0,215.25,213.0,218.0,14.25,7.0895524,10.0,15,0.6596408547973633,True,REGULAR,USD,call,2028-12-15
AAPL281215C00080000,2026-01-29 15:10:50+00:00,80.0,183.75,204.0,209.0,0.0,0.0,1.0,102,0.6220130572509766,True,REGULAR,USD,call,2028-12-15
AAPL281215C00090000,2026-01-26 17:53:59+00:00,90.0,173.73,195.5,200.5,0.0,0.0,1.0,9,0.5979044116210939,True,REGULAR,USD,call,2028-12-15
AAPL281215C00100000,2026-02-06 16:31:33+00:00,100.0,190.0,187.0,192.0,4.949997,2.674951,1.0,97,0.5741314559936525,True,REGULAR,USD,call,2028-12-15
AAPL281215C00110000,2026-01-27 16:00:46+00:00,110.0,163.55,178.5,183.0,0.0,0.0,2.0,9,0.5469710830688478,True,REGULAR,USD,call,2028-12-15
AAPL281215C00120000,2026-01-29 17:15:54+00:00,120.0,150.0,170.0,175.0,0.0,0.0,2.0,35,0.528172442932129,True,REGULAR,USD,call,2028-12-15
AAPL281215C00125000,2026-02-02 18:58:44+00:00,125.0,156.95,166.0,170.5,0.0,0.0,2.0,56,0.5170336383056642,True,REGULAR,USD,call,2028-12-15
AAPL281215C00130000,2026-02-04 14:30:03+00:00,130.0,157.8,162.0,166.5,0.0,0.0,1.0,11,0.509190699157715,True,REGULAR,USD,call,2028-12-15
AAPL281215C00135000,2026-01-30 14:31:08+00:00,135.0,137.5,158.0,162.5,0.0,0.0,1.0,14,0.5011951736450196,True,REGULAR,USD,call,2028-12-15
AAPL281215C00140000,2026-02-05 16:29:21+00:00,140.0,152.5,153.5,158.5,0.0,0.0,1.0,25,0.5186510537719727,True,REGULAR,USD,call,2028-12-15
AAPL281215C00145000,2026-01-29 14:30:34+00:00,145.0,133.15,150.25,153.6,0.0,0.0,8.0,20,0.4996082754516602,True,REGULAR,USD,call,2028-12-15
AAPL281215C00150000,2026-02-05 16:36:07+00:00,150.0,144.25,146.4,149.6,0.0,0.0,6.0,57,0.4906972317504883,True,REGULAR,USD,call,2028-12-15
AAPL281215C00155000,2026-01-27 16:08:21+00:00,155.0,128.0,142.35,145.7,0.0,0.0,1.0,32,0.4827627407836914,True,REGULAR,USD,call,2028-12-15
AAPL281215C00160000,2026-02-03 19:08:56+00:00,160.0,132.13,138.4,141.85,0.0,0.0,49.0,102,0.47522497436523436,True,REGULAR,USD,call,2028-12-15
AAPL281215C00165000,2026-02-04 14:30:00+00:00,165.0,130.93,134.65,137.95,0.0,0.0,11.0,67,0.46712263839721685,True,REGULAR,USD,call,2028-12-15
AAPL281215C00170000,2026-02-06 15:11:48+00:00,170.0,133.5,130.85,134.15,3.5,2.6923077,5.0,17,0.4598442687988281,True,REGULAR,USD,call,2028-12-15
AAPL281215C00175000,2026-02-04 18:07:10+00:00,175.0,125.45,127.1,130.4,0.0,0.0,2.0,23,0.45287107192993165,True,REGULAR,USD,call,2028-12-15
AAPL281215C00180000,2026-02-06 14:54:48+00:00,180.0,124.0,123.4,126.65,0.87999725,0.7147476,1.0,219,0.44576054733276366,True,REGULAR,USD,call,2028-12-15
AAPL281215C00185000,2026-02-03 15:28:44+00:00,185.0,113.4,119.85,123.0,0.0,0.0,2.0,30,0.43935192001342777,True,REGULAR,USD,call,2028-12-15
AAPL281215C00190000,2026-02-04 18:47:22+00:00,190.0,118.09,116.15,119.4,3.0899963,2.6869533,2.0,245,0.43317217224121096,True,REGULAR,USD,call,2028-12-15
