contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260320C00090000,2026-01-22 15:12:18+00:00,90.0,190.1,187.6,191.1,29.730011,18.538387,76.0,92,1.7817393725585937,True,REGULAR,USD,call,2026-03-20
AAPL260320C00095000,2026-01-14 15:41:07+00:00,95.0,165.52,182.65,186.1,0.0,0.0,7.0,1,1.7084975512695313,True,REGULAR,USD,call,2026-03-20
AAPL260320C00100000,2026-02-02 16:53:19+00:00,100.0,164.78,178.5,181.15,0.0,0.0,1.0,49,1.7314466552734376,True,REGULAR,USD,call,2026-03-20
AAPL260320C00105000,2026-01-23 20:05:45+00:00,105.0,143.15,172.45,176.15,0.0,0.0,1.0,27,1.543215174560547,True,REGULAR,USD,call,2026-03-20
AAPL260320C00110000,2026-02-04 16:33:24+00:00,110.0,167.01,167.7,171.2,0.0,0.0,345.0,355,1.5087915185546876,True,REGULAR,USD,call,2026-03-20
AAPL260320C00115000,2026-02-02 17:53:57+00:00,115.0,149.51,162.75,166.2,0.0,0.0,50.0,190,1.4482449462890625,True,REGULAR,USD,call,2026-03-20
AAPL260320C00120000,2026-01-27 19:29:00+00:00,120.0,140.67,157.75,161.25,0.0,0.0,50.0,57,1.390139768066406,True,REGULAR,USD,call,2026-03-20
AAPL260320C00125000,2026-02-04 18:51:12+00:00,125.0,150.59,152.8,156.25,0.0,0.0,20.0,111,1.3339877050781246,True,REGULAR,USD,call,2026-03-20
AAPL260320C00130000,2026-01-27 19:29:28+00:00,130.0,130.55,148.1,151.6,0.0,0.0,12.0,214,1.3298373352050779,True,REGULAR,USD,call,2026-03-20
AAPL260320C00135000,2026-02-04 15:19:43+00:00,135.0,144.29,143.1,146.3,3.4199982,2.4277692,1.0,279,1.2480506347656248,True,REGULAR,USD,call,2026-03-20
AAPL260320C00140000,2026-02-04 17:04:32+00:00,140.0,136.4,138.15,141.35,0.0,0.0,3.0,158,1.2004434509277342,True,REGULAR,USD,call,2026-03-20
AAPL260320C00145000,2026-02-04 18:03:09+00:00,145.0,129.48,133.15,136.35,0.0,0.0,16.0,245,1.1467327819824216,True,REGULAR,USD,call,2026-03-20
AAPL260320C00150000,2026-02-06 16:27:25+00:00,150.0,129.81,128.2,131.4,1.6600037,1.29536,1.0,491,1.101811131591797,True,REGULAR,USD,call,2026-03-20
AAPL260320C00155000,2026-02-04 18:47:19+00:00,155.0,120.98,123.2,126.45,0.0,0.0,6.0,208,1.0544480871582032,True,REGULAR,USD,call,2026-03-20
AAPL260320C00160000,2026-02-04 17:00:15+00:00,160.0,115.61,118.25,121.45,0.0,0.0,83.0,509,1.0085498791503906,True,REGULAR,USD,call,2026-03-20
AAPL260320C00165000,2026-02-04 15:52:34+00:00,165.0,112.3,113.3,116.4,0.0,0.0,4.0,257,0.9606937524414061,True,REGULAR,USD,call,2026-03-20
AAPL260320C00170000,2026-02-06 16:29:34+00:00,170.0,109.61,108.3,111.65,3.709999,3.503304,3.0,749,0.9284675122070312,True,REGULAR,USD,call,2026-03-20
AAPL260320C00175000,2026-01-28 15:20:25+00:00,175.0,82.49,103.35,106.55,0.0,0.0,2.0,440,0.8796398754882812,True,REGULAR,USD,call,2026-03-20
AAPL260320C00180000,2026-02-06 16:27:25+00:00,180.0,100.06,99.1,100.8,2.659996,2.731002,1.0,550,0.8349625878906248,True,REGULAR,USD,call,2026-03-20
AAPL260320C00185000,2026-02-06 16:52:38+00:00,185.0,95.22,93.9,96.25,4.7700043,5.273637,1.0,965,0.8037129003906249,True,REGULAR,USD,call,2026-03-20
AAPL260320C00190000,2026-02-06 16:56:45+00:00,190.0,90.2,89.2,91.35,1.199997,1.3483112,3.0,684,0.7786887365722657,True,REGULAR,USD,call,2026-03-20
AAPL260320C00195000,2026-02-06 16:52:02+00:00,195.0,85.5,83.95,85.5,6.0,7.5471697,9.0,1760,0.68555001953125,True,REGULAR,USD,call,2026-03-20
AAPL260320C00200000,2026-02-06 15:04:15+00:00,200.0,80.57,79.55,80.6,3.1200027,4.028409,5.0,6624,0.676761044921875,True,REGULAR,USD,call,2026-03-20
AAPL260320C00205000,2026-02-05 20:23:51+00:00,205.0,72.5,73.65,76.9,0.0,0.0,1.0,106,0.6521030883789063,True,REGULAR,USD,call,2026-03-20
AAPL260320C00210000,2026-02-06 15:52:00+00:00,210.0,69.95,69.3,71.25,2.4799957,3.6757014,21.0,4368,0.6113320117187502,True,REGULAR,USD,call,2026-03-20
AAPL260320C00215000,2026-02-06 16:31:31+00:00,215.0,65.35,64.65,66.15,1.7099991,2.6869879,30.0,1561,0.5799602551269532,True,REGULAR,USD,call,2026-03-20
AAPL260320C00220000,2026-02-06 16:05:31+00:00,220.0,60.5,60.3,60.6,2.9700012,5.162526,101.0,5240,0.5432174584960938,True,REGULAR,USD,call,2026-03-20
AAPL260320C00225000,2026-02-06 15:14:29+00:00,225.0,55.45,54.9,56.35,3.0,5.7197328,36.0,374,0.5142870837402342,True,REGULAR,USD,call,2026-03-20
AAPL260320C00230000,2026-02-06 16:47:45+00:00,230.0,50.75,50.4,50.85,2.6100006,5.421688,11.0,5843,0.4870656762695313,True,REGULAR,USD,call,2026-03-20
AAPL260320C00235000,2026-02-06 16:31:27+00:00,235.0,45.76,45.45,46.05,2.8599968,6.6666594,6.0,640,0.45715874877929696,True,REGULAR,USD,call,2026-03-20
AAPL260320C00240000,2026-02-06 16:51:23+00:00,240.0,41.4,40.95,41.3,2.9000015,7.5324717,58.0,10153,0.4283504431152344,True,REGULAR,USD,call,2026-03-20
AAPL260320C00245000,2026-02-06 16:52:45+00:00,245.0,36.8,36.2,36.5,2.4500008,7.1324625,18.0,2458,0.3957579956054688,True,REGULAR,USD,call,2026-03-20
AAPL260320C00250000,2026-02-06 17:09:18+00:00,250.0,31.9,31.7,32.05,2.4499989,8.3191805,194.0,13838,0.37573866455078125,True,REGULAR,USD,call,2026-03-20
AAPL260320C00255000,2026-02-06 17:04:25+00:00,255.0,27.46,27.25,27.45,1.9599991,7.6862707,89.0,4396,0.3464420825195312,True,REGULAR,USD,call,2026-03-20
AAPL260320C00260000,2026-02-06 17:04:07+00:00,260.0,23.2,23.0,23.25,1.9000015,8.920196,1182.0,27271,0.32746033874511715,True,REGULAR,USD,call,2026-03-20
AAPL260320C00265000,2026-02-06 17:03:51+00:00,265.0,19.15,19.05,19.15,1.4499989,8.192083,116.0,7836,0.3061592822265625,True,REGULAR,USD,call,2026-03-20
AAPL260320C00270000,2026-02-06 17:09:57+00:00,270.0,15.35,15.35,15.45,1.2000008,8.480571,1328.0,23562,0.29016823120117186,True,REGULAR,USD,call,2026-03-20
