contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260211C00185000,2026-01-30 15:12:47+00:00,185.0,72.25,92.45,95.9,0.0,0.0,,1,1.8872075952148437,True,REGULAR,USD,call,2026-02-11
AAPL260211C00225000,2026-02-04 20:49:40+00:00,225.0,53.25,52.5,55.9,0.0,0.0,2.0,2,1.1084028955078127,True,REGULAR,USD,call,2026-02-11
AAPL260211C00230000,2026-02-05 20:04:24+00:00,230.0,47.9,47.5,50.9,0.80000305,1.6985203,6.0,19,1.0163623400878907,True,REGULAR,USD,call,2026-02-11
AAPL260211C00235000,2026-02-04 20:54:59+00:00,235.0,42.15,42.5,45.35,0.0,0.0,3.0,4,0.8627943408203125,True,REGULAR,USD,call,2026-02-11
AAPL260211C00237500,2026-01-30 15:51:07+00:00,237.5,18.25,40.0,43.4,0.0,0.0,,16,0.8793957373046875,True,REGULAR,USD,call,2026-02-11
AAPL260211C00240000,2026-02-02 15:08:05+00:00,240.0,23.75,37.75,40.9,0.0,0.0,,6,0.8579115771484375,True,REGULAR,USD,call,2026-02-11
AAPL260211C00242500,2026-02-02 15:37:21+00:00,242.5,22.2,35.0,38.4,0.0,0.0,,7,0.7888204711914062,True,REGULAR,USD,call,2026-02-11
AAPL260211C00245000,2026-02-03 15:51:02+00:00,245.0,23.2,33.15,35.05,0.0,0.0,1.0,62,0.7248562670898437,True,REGULAR,USD,call,2026-02-11
AAPL260211C00247500,2026-02-03 19:21:23+00:00,247.5,31.39,30.25,33.4,6.99,28.647541,1.0,25,0.7194852270507812,True,REGULAR,USD,call,2026-02-11
AAPL260211C00250000,2026-02-06 16:14:26+00:00,250.0,28.89,27.75,30.9,4.41,18.014706,1.0,78,0.673098972167969,True,REGULAR,USD,call,2026-02-11
AAPL260211C00252500,2026-02-03 18:07:52+00:00,252.5,18.3,25.25,28.4,0.0,0.0,2.0,247,0.6267127172851563,True,REGULAR,USD,call,2026-02-11
AAPL260211C00255000,2026-02-05 20:26:36+00:00,255.0,24.52,23.45,25.5,3.3199997,15.660376,216.0,894,0.6010782080078126,True,REGULAR,USD,call,2026-02-11
