contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL260618C00005000,2026-02-04 16:03:37+00:00,5.0,273.9,272.45,275.8,2.0599976,0.75779784,1,2,3.9199220751953128,True,REGULAR,USD,call,2026-06-18
AAPL260618C00010000,2025-04-08 19:37:30+00:00,10.0,160.95,187.15,189.95,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
AAPL260618C00015000,2026-02-05 15:11:46+00:00,15.0,260.01,262.8,265.9,0.0,0.0,2,3,2.6982454418945316,True,REGULAR,USD,call,2026-06-18
AAPL260618C00020000,2025-05-09 17:16:45+00:00,20.0,178.5,183.05,186.3,0.0,0.0,1,7,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
AAPL260618C00025000,2026-01-27 14:48:30+00:00,25.0,236.0,253.05,255.35,0.0,0.0,1,2046,2.1147508068847656,True,REGULAR,USD,call,2026-06-18
AAPL260618C00030000,2026-02-05 15:11:46+00:00,30.0,244.81,247.55,250.95,0.0,0.0,2,13,1.958984580078125,True,REGULAR,USD,call,2026-06-18
AAPL260618C00035000,2025-11-04 17:28:21+00:00,35.0,235.42,226.2,229.9,0.0,0.0,3,3,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-18
AAPL260618C00040000,2026-02-05 15:19:12+00:00,40.0,235.5,237.65,241.05,0.0,0.0,2,3,1.720704521484375,True,REGULAR,USD,call,2026-06-18
AAPL260618C00045000,2026-01-21 19:07:38+00:00,45.0,201.3,232.6,236.35,0.0,0.0,1,3,1.6430681909179685,True,REGULAR,USD,call,2026-06-18
AAPL260618C00050000,2026-02-05 15:19:12+00:00,50.0,225.46,227.75,230.75,0.0,0.0,2,611,1.4965845483398437,True,REGULAR,USD,call,2026-06-18
AAPL260618C00055000,2026-02-05 19:00:01+00:00,55.0,219.78,223.1,225.8,0.0,0.0,4,151,1.4560574072265624,True,REGULAR,USD,call,2026-06-18
AAPL260618C00060000,2026-02-05 17:43:09+00:00,60.0,214.99,218.15,220.9,0.0,0.0,2,147,1.3928253015136716,True,REGULAR,USD,call,2026-06-18
AAPL260618C00065000,2026-02-05 19:00:01+00:00,65.0,209.96,212.95,216.35,0.0,0.0,4,55,1.343265002441406,True,REGULAR,USD,call,2026-06-18
AAPL260618C00070000,2026-02-04 17:16:46+00:00,70.0,206.82,208.05,211.4,0.0,0.0,5,417,1.288577775878906,True,REGULAR,USD,call,2026-06-18
AAPL260618C00075000,2026-02-04 16:38:56+00:00,75.0,202.31,203.05,206.65,0.0,0.0,2,304,1.2446326831054684,True,REGULAR,USD,call,2026-06-18
AAPL260618C00080000,2026-02-05 15:11:46+00:00,80.0,195.46,198.45,201.2,0.0,0.0,2,310,1.183109553222656,True,REGULAR,USD,call,2026-06-18
AAPL260618C00085000,2026-02-06 14:35:20+00:00,85.0,194.17,193.55,196.25,26.410004,15.742731,4,112,1.138432042236328,True,REGULAR,USD,call,2026-06-18
AAPL260618C00090000,2026-02-06 15:26:52+00:00,90.0,190.5,188.95,191.25,2.9900055,1.5945846,7,1723,1.1106001501464844,True,REGULAR,USD,call,2026-06-18
AAPL260618C00095000,2026-02-06 14:33:16+00:00,95.0,185.89,183.7,186.45,5.3600006,2.9690359,6,307,1.0583543176269532,True,REGULAR,USD,call,2026-06-18
AAPL260618C00100000,2026-02-06 14:31:23+00:00,100.0,179.72,179.1,181.3,2.0700073,1.1652167,2,2159,1.0249072192382815,True,REGULAR,USD,call,2026-06-18
AAPL260618C00105000,2026-02-05 17:50:42+00:00,105.0,170.66,173.85,176.6,0.0,0.0,4,189,0.9826661889648438,True,REGULAR,USD,call,2026-06-18
AAPL260618C00110000,2026-02-06 14:35:20+00:00,110.0,169.72,168.65,172.05,4.0099945,2.4198868,2,232,0.9516606396484374,True,REGULAR,USD,call,2026-06-18
AAPL260618C00115000,2026-02-06 14:35:20+00:00,115.0,164.78,164.05,166.75,9.410004,6.056513,2,233,0.9149178430175782,True,REGULAR,USD,call,2026-06-18
AAPL260618C00120000,2026-02-05 15:19:12+00:00,120.0,156.58,158.85,161.85,0.0,0.0,2,438,0.8713391772460937,True,REGULAR,USD,call,2026-06-18
AAPL260618C00125000,2026-02-04 15:56:12+00:00,125.0,153.64,154.5,157.35,0.0,0.0,2,145,0.8776867700195312,True,REGULAR,USD,call,2026-06-18
AAPL260618C00130000,2026-02-05 15:19:12+00:00,130.0,146.6,149.45,152.45,0.0,0.0,3,189,0.84179845703125,True,REGULAR,USD,call,2026-06-18
AAPL260618C00135000,2026-02-05 19:00:01+00:00,135.0,141.16,144.6,147.3,0.0,0.0,5,745,0.8055439367675781,True,REGULAR,USD,call,2026-06-18
AAPL260618C00140000,2026-02-05 20:29:00+00:00,140.0,139.9,139.8,142.35,0.0,0.0,8,669,0.7784445983886719,True,REGULAR,USD,call,2026-06-18
AAPL260618C00145000,2026-02-05 19:00:01+00:00,145.0,131.39,134.6,137.3,0.0,0.0,2,274,0.7368190380859375,True,REGULAR,USD,call,2026-06-18
AAPL260618C00150000,2026-02-06 14:30:01+00:00,150.0,129.1,130.0,132.6,-0.8999939,-0.692303,1,884,0.724490059814453,True,REGULAR,USD,call,2026-06-18
AAPL260618C00155000,2026-01-26 15:42:38+00:00,155.0,102.52,124.85,127.95,0.0,0.0,2,572,0.6975127905273439,True,REGULAR,USD,call,2026-06-18
AAPL260618C00160000,2026-02-04 14:31:16+00:00,160.0,115.8,120.25,122.45,0.0,0.0,3,1164,0.6634555139160159,True,REGULAR,USD,call,2026-06-18
AAPL260618C00165000,2026-02-05 19:18:58+00:00,165.0,114.15,115.4,117.95,0.0,0.0,8,663,0.6488072229003907,True,REGULAR,USD,call,2026-06-18
AAPL260618C00170000,2026-02-04 17:43:55+00:00,170.0,107.85,110.7,112.5,0.0,0.0,1,1966,0.6151161535644531,True,REGULAR,USD,call,2026-06-18
