contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL280317C00100000,2026-01-23 14:42:17+00:00,100.0,153.75,184.0,189.0,0.0,0.0,1.0,117,0.6044351080322268,True,REGULAR,USD,call,2028-03-17
AAPL280317C00105000,2026-01-02 14:53:13+00:00,105.0,180.33,180.0,184.5,0.0,0.0,1.0,17,0.5947916497802734,True,REGULAR,USD,call,2028-03-17
AAPL280317C00110000,2026-01-05 20:40:45+00:00,110.0,165.77,175.5,180.0,0.0,0.0,4.0,5,0.5799602551269532,True,REGULAR,USD,call,2028-03-17
AAPL280317C00115000,2026-02-02 16:48:55+00:00,115.0,159.05,171.0,175.5,0.0,0.0,1.0,8,0.5654340332031251,True,REGULAR,USD,call,2028-03-17
AAPL280317C00120000,2026-02-05 18:10:25+00:00,120.0,164.61,166.5,171.0,0.0,0.0,1.0,31,0.5512435012817384,True,REGULAR,USD,call,2028-03-17
AAPL280317C00125000,2026-02-02 20:58:03+00:00,125.0,155.97,162.5,167.0,0.0,0.0,1.0,21,0.5457198748779297,True,REGULAR,USD,call,2028-03-17
AAPL280317C00130000,2026-01-21 15:02:56+00:00,130.0,129.55,158.0,162.5,0.0,0.0,1.0,5,0.5316819293212891,True,REGULAR,USD,call,2028-03-17
AAPL280317C00135000,2026-01-20 19:58:17+00:00,135.0,125.02,153.5,158.0,0.0,0.0,1.0,5,0.5179491564941407,True,REGULAR,USD,call,2028-03-17
AAPL280317C00140000,2026-02-05 18:57:57+00:00,140.0,147.16,149.5,154.0,0.0,0.0,2.0,50,0.5116625982666017,True,REGULAR,USD,call,2028-03-17
AAPL280317C00145000,2026-02-04 14:30:00+00:00,145.0,141.52,145.0,149.5,0.0,0.0,10.0,105,0.5284776156616212,True,REGULAR,USD,call,2028-03-17
AAPL280317C00150000,2026-02-03 17:16:06+00:00,150.0,133.67,142.0,144.6,0.0,0.0,1.0,226,0.5088550091552735,True,REGULAR,USD,call,2028-03-17
AAPL280317C00155000,2026-01-30 19:38:09+00:00,155.0,119.05,137.85,140.5,0.0,0.0,4.0,27,0.4997608618164063,True,REGULAR,USD,call,2028-03-17
AAPL280317C00160000,2026-01-30 19:38:24+00:00,160.0,115.05,133.75,136.3,0.0,0.0,3.0,13,0.4893697303771974,True,REGULAR,USD,call,2028-03-17
AAPL280317C00165000,2026-02-02 19:09:31+00:00,165.0,119.41,129.65,131.75,0.0,0.0,1.0,22,0.4749808361816406,True,REGULAR,USD,call,2028-03-17
AAPL280317C00170000,2026-02-02 20:37:17+00:00,170.0,117.52,125.65,127.7,0.0,0.0,1.0,22,0.4663444479370118,True,REGULAR,USD,call,2028-03-17
AAPL280317C00175000,2026-02-04 15:33:28+00:00,175.0,124.5,121.75,123.9,4.3799973,3.6463513,2.0,63,0.4602104760742188,True,REGULAR,USD,call,2028-03-17
AAPL280317C00180000,2026-02-03 16:54:47+00:00,180.0,109.66,117.7,120.25,0.0,0.0,1.0,25,0.45526667785644537,True,REGULAR,USD,call,2028-03-17
AAPL280317C00185000,2026-02-06 15:52:26+00:00,185.0,114.99,113.9,115.85,2.9899979,2.669641,1.0,17,0.4426020095825196,True,REGULAR,USD,call,2028-03-17
AAPL280317C00190000,2026-02-03 18:10:51+00:00,190.0,102.95,110.0,112.0,0.0,0.0,4.0,223,0.43527786407470703,True,REGULAR,USD,call,2028-03-17
