contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL280121C00005000,2026-02-02 15:33:56+00:00,5.0,260.05,272.25,276.5,0.0,0.0,3.0,198,1.7734386328124998,True,REGULAR,USD,call,2028-01-21
AAPL280121C00010000,2026-01-14 14:30:08+00:00,10.0,249.67,266.5,271.5,0.0,0.0,26.0,26,1.2622107202148438,True,REGULAR,USD,call,2028-01-21
AAPL280121C00015000,2026-01-16 20:32:34+00:00,15.0,241.24,262.0,267.0,0.0,0.0,12.0,12,1.1840861108398437,True,REGULAR,USD,call,2028-01-21
AAPL280121C00020000,2026-02-02 20:02:17+00:00,20.0,248.5,256.5,261.5,0.0,0.0,2.0,10,0.9602054760742187,True,REGULAR,USD,call,2028-01-21
AAPL280121C00025000,2026-02-02 14:55:08+00:00,25.0,238.42,252.5,257.5,0.0,0.0,1.0,4,1.0131885278320314,True,REGULAR,USD,call,2028-01-21
AAPL280121C00035000,2025-12-08 18:26:09+00:00,35.0,243.92,210.0,215.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,2028-01-21
AAPL280121C00040000,2026-01-02 15:52:01+00:00,40.0,234.0,238.5,243.5,0.0,0.0,20.0,14,0.8802502209472656,True,REGULAR,USD,call,2028-01-21
AAPL280121C00045000,2026-02-02 18:43:50+00:00,45.0,223.12,234.0,238.5,0.0,0.0,1.0,4,0.8405777661132812,True,REGULAR,USD,call,2028-01-21
AAPL280121C00050000,2026-01-29 15:17:43+00:00,50.0,232.25,229.5,234.0,22.100006,10.5163,5.0,54,0.8189715368652342,True,REGULAR,USD,call,2028-01-21
AAPL280121C00060000,2026-01-16 20:29:04+00:00,60.0,199.8,220.0,225.0,0.0,0.0,2.0,4,0.7662987237548828,True,REGULAR,USD,call,2028-01-21
AAPL280121C00070000,2026-02-04 17:17:10+00:00,70.0,210.55,211.0,216.0,0.0,0.0,3.0,41,0.7289455816650392,True,REGULAR,USD,call,2028-01-21
AAPL280121C00080000,2026-01-30 20:41:08+00:00,80.0,186.0,202.0,206.5,0.0,0.0,2.0,39,0.685672088623047,True,REGULAR,USD,call,2028-01-21
AAPL280121C00090000,2026-01-21 14:55:17+00:00,90.0,163.62,193.0,197.5,0.0,0.0,1.0,105,0.6530186065673829,True,REGULAR,USD,call,2028-01-21
AAPL280121C00100000,2026-02-02 19:25:12+00:00,100.0,174.96,184.0,188.5,0.0,0.0,36.0,94,0.6218299536132813,True,REGULAR,USD,call,2028-01-21
AAPL280121C00110000,2026-01-23 17:10:54+00:00,110.0,147.6,174.5,179.5,0.0,0.0,11.0,46,0.5866740551757812,True,REGULAR,USD,call,2028-01-21
AAPL280121C00120000,2026-01-23 15:03:05+00:00,120.0,136.01,166.0,170.5,0.0,0.0,28.0,45,0.5631757550048828,True,REGULAR,USD,call,2028-01-21
AAPL280121C00130000,2026-02-02 16:50:20+00:00,130.0,145.25,157.5,162.0,0.0,0.0,1.0,69,0.5438583212280274,True,REGULAR,USD,call,2028-01-21
AAPL280121C00135000,2026-01-02 16:11:52+00:00,135.0,146.67,153.0,157.5,0.0,0.0,16.0,55,0.5299729620361329,True,REGULAR,USD,call,2028-01-21
AAPL280121C00140000,2026-01-29 14:30:34+00:00,140.0,131.35,148.5,153.0,0.0,0.0,8.0,51,0.5163012237548827,True,REGULAR,USD,call,2028-01-21
AAPL280121C00145000,2026-01-15 17:22:36+00:00,145.0,129.0,144.5,149.0,0.0,0.0,1.0,7,0.5101062173461915,True,REGULAR,USD,call,2028-01-21
AAPL280121C00150000,2026-01-30 17:03:40+00:00,150.0,119.42,140.55,144.5,0.0,0.0,7.0,52,0.5003712072753908,True,REGULAR,USD,call,2028-01-21
AAPL280121C00155000,2026-02-04 15:11:44+00:00,155.0,134.75,136.5,139.05,0.0,0.0,2.0,46,0.5003254313659669,True,REGULAR,USD,call,2028-01-21
AAPL280121C00160000,2026-02-06 15:35:06+00:00,160.0,134.53,132.55,134.8,9.049995,7.212301,49.0,816,0.4896596444702149,True,REGULAR,USD,call,2028-01-21
AAPL280121C00165000,2026-02-04 16:04:02+00:00,165.0,127.71,128.4,130.65,0.0,0.0,1.0,95,0.48016877258300783,True,REGULAR,USD,call,2028-01-21
AAPL280121C00170000,2026-02-05 15:11:15+00:00,170.0,121.75,124.35,126.6,0.0,0.0,2.0,109,0.4717154879760742,True,REGULAR,USD,call,2028-01-21
AAPL280121C00175000,2026-02-05 17:31:35+00:00,175.0,117.56,120.35,122.5,0.0,0.0,2.0,102,0.46252978881835943,True,REGULAR,USD,call,2028-01-21
AAPL280121C00180000,2026-02-06 15:34:32+00:00,180.0,118.12,116.3,118.2,3.2700043,2.8471959,6.0,189,0.45108581146240234,True,REGULAR,USD,call,2028-01-21
