contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
AAPL271217C00005000,2026-02-02 15:41:06+00:00,5.0,259.42,272.0,277.0,0.0,0.0,6.0,101,1.8671881640625,True,REGULAR,USD,call,2027-12-17
AAPL271217C00015000,2026-01-21 16:23:55+00:00,15.0,231.29,261.5,266.5,0.0,0.0,2.0,25,1.1079146166992189,True,REGULAR,USD,call,2027-12-17
AAPL271217C00030000,2026-02-02 14:54:26+00:00,30.0,233.95,247.5,252.5,0.0,0.0,2.0,6,0.9523930541992187,True,REGULAR,USD,call,2027-12-17
AAPL271217C00040000,2026-01-23 18:51:09+00:00,40.0,208.28,238.0,243.0,0.0,0.0,2.0,2,0.8645033081054687,True,REGULAR,USD,call,2027-12-17
AAPL271217C00045000,2026-01-26 14:35:36+00:00,45.0,207.77,234.0,238.5,0.0,0.0,3.0,16,0.8619398571777344,True,REGULAR,USD,call,2027-12-17
AAPL271217C00050000,2026-02-05 15:12:00+00:00,50.0,227.19,229.0,233.4,0.0,0.0,2.0,1380,0.807619111328125,True,REGULAR,USD,call,2027-12-17
AAPL271217C00055000,2026-01-06 20:51:01+00:00,55.0,209.98,224.5,229.5,0.0,0.0,2.0,422,0.8055439367675781,True,REGULAR,USD,call,2027-12-17
AAPL271217C00060000,2026-01-30 15:31:46+00:00,60.0,200.0,220.0,224.5,0.0,0.0,2.0,351,0.7742332147216797,True,REGULAR,USD,call,2027-12-17
AAPL271217C00065000,2025-12-23 19:30:15+00:00,65.0,210.3,192.0,197.0,0.0,0.0,2.0,157,1.0000000000000003e-05,True,REGULAR,USD,call,2027-12-17
AAPL271217C00070000,2026-01-26 14:32:06+00:00,70.0,184.59,210.5,215.5,0.0,0.0,1.0,227,0.7283962707519531,True,REGULAR,USD,call,2027-12-17
AAPL271217C00075000,2026-01-12 18:32:37+00:00,75.0,190.18,206.0,211.0,0.0,0.0,1.0,131,0.7115507360839843,True,REGULAR,USD,call,2027-12-17
AAPL271217C00080000,2026-01-07 19:54:25+00:00,80.0,186.22,201.5,206.5,0.0,0.0,1.0,203,0.6950103741455078,True,REGULAR,USD,call,2027-12-17
AAPL271217C00085000,2026-01-26 17:53:59+00:00,85.0,175.29,197.0,201.5,0.0,0.0,1.0,325,0.6710848321533205,True,REGULAR,USD,call,2027-12-17
AAPL271217C00090000,2026-01-14 18:26:38+00:00,90.0,173.5,192.5,197.0,0.0,0.0,2.0,112,0.6556430920410157,True,REGULAR,USD,call,2027-12-17
AAPL271217C00095000,2025-12-19 15:27:13+00:00,95.0,183.26,161.0,160.0,0.0,0.0,10.0,80,1.0000000000000003e-05,True,REGULAR,USD,call,2027-12-17
AAPL271217C00100000,2026-02-04 16:01:09+00:00,100.0,183.95,183.5,188.0,0.0,0.0,5.0,384,0.6254309918212893,True,REGULAR,USD,call,2027-12-17
AAPL271217C00105000,2026-01-20 15:03:26+00:00,105.0,155.19,179.0,183.5,0.0,0.0,2.0,97,0.6106606317138674,True,REGULAR,USD,call,2027-12-17
AAPL271217C00110000,2026-01-30 15:11:49+00:00,110.0,155.42,174.5,179.0,0.0,0.0,2.0,204,0.5961344097900392,True,REGULAR,USD,call,2027-12-17
AAPL271217C00115000,2026-01-15 19:21:02+00:00,115.0,152.45,170.0,174.5,0.0,0.0,2.0,386,0.5818523260498047,True,REGULAR,USD,call,2027-12-17
AAPL271217C00120000,2026-02-04 15:31:28+00:00,120.0,166.74,165.5,170.0,0.0,0.0,1.0,258,0.5678143804931641,True,REGULAR,USD,call,2027-12-17
AAPL271217C00125000,2026-02-03 17:34:08+00:00,125.0,162.36,161.0,165.5,9.360001,6.1176476,1.0,462,0.5539595385742189,True,REGULAR,USD,call,2027-12-17
AAPL271217C00130000,2026-01-29 18:03:28+00:00,130.0,138.0,156.5,161.0,0.0,0.0,1.0,352,0.5403488348388674,True,REGULAR,USD,call,2027-12-17
AAPL271217C00135000,2026-02-06 14:34:54+00:00,135.0,154.0,152.5,156.5,18.509995,13.661521,1.0,99,0.5310715838623048,True,REGULAR,USD,call,2027-12-17
AAPL271217C00140000,2026-02-04 16:07:25+00:00,140.0,148.0,148.25,152.0,0.0,0.0,2.0,510,0.5195970892333983,True,REGULAR,USD,call,2027-12-17
AAPL271217C00145000,2026-01-27 14:40:39+00:00,145.0,128.15,144.0,148.0,0.0,0.0,2.0,590,0.5119067364501952,True,REGULAR,USD,call,2027-12-17
AAPL271217C00150000,2026-02-06 15:50:36+00:00,150.0,141.22,139.5,144.0,21.470001,17.929018,1.0,742,0.502080174560547,True,REGULAR,USD,call,2027-12-17
AAPL271217C00155000,2026-02-05 15:53:09+00:00,155.0,132.95,135.95,138.55,0.0,0.0,5.0,141,0.5063525927734375,True,REGULAR,USD,call,2027-12-17
AAPL271217C00160000,2026-02-02 20:17:13+00:00,160.0,123.45,131.75,134.35,0.0,0.0,4.0,341,0.4963429272460938,True,REGULAR,USD,call,2027-12-17
AAPL271217C00165000,2026-02-02 19:09:31+00:00,165.0,117.46,127.8,129.8,0.0,0.0,2.0,350,0.4819082571411133,True,REGULAR,USD,call,2027-12-17
AAPL271217C00170000,2026-02-06 16:52:53+00:00,170.0,124.88,123.7,126.0,29.879997,31.45263,1.0,588,0.47662876892089845,True,REGULAR,USD,call,2027-12-17
AAPL271217C00175000,2026-02-05 20:10:40+00:00,175.0,119.2,119.6,121.95,0.0,0.0,1.0,454,0.4680534152221679,True,REGULAR,USD,call,2027-12-17
AAPL271217C00180000,2026-02-06 14:39:59+00:00,180.0,116.91,115.65,117.9,1.9100037,1.6608727,1.0,940,0.45926444061279303,True,REGULAR,USD,call,2027-12-17
AAPL271217C00185000,2026-02-05 15:12:05+00:00,185.0,108.93,111.65,113.9,0.0,0.0,1.0,1403,0.45084167327880864,True,REGULAR,USD,call,2027-12-17
AAPL271217C00190000,2026-02-04 17:23:10+00:00,190.0,106.2,107.7,109.95,0.0,0.0,3.0,843,0.442739337310791,True,REGULAR,USD,call,2027-12-17
AAPL271217C00195000,2026-02-05 14:30:03+00:00,195.0,105.0,103.8,105.6,0.0,0.0,1.0,425,0.4304561349487305,True,REGULAR,USD,call,2027-12-17
AAPL271217C00200000,2026-02-06 15:17:05+00:00,200.0,101.0,99.7,102.0,2.3499985,2.3821576,3.0,4321,0.4254055262756348,True,REGULAR,USD,call,2027-12-17
AAPL271217C00205000,2026-02-05 20:54:50+00:00,205.0,94.57,96.25,98.4,0.0,0.0,3.0,1037,0.41992767578125,True,REGULAR,USD,call,2027-12-17
AAPL271217C00210000,2026-02-05 20:48:16+00:00,210.0,93.54,92.6,93.65,2.2200012,2.431013,1.0,1023,0.4037535211181641,True,REGULAR,USD,call,2027-12-17
